,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening
2051,"Stefanova, Antoaneta","Mamedyarov, Shakhriyar",2497,2542,2002.08.21,,1/2-1/2,B23
2052,"Zulfugarli, Magomed","Mamedyarov, Shakhriyar",2496,2479,2001.??.??,tourn,0-1,C54
2053,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2736,2762,2015.09.25,k.o.,1/2-1/2,E21
2054,"Mamedyarov, Shakhriyar","Nakamura, Hikaru",2743,2775,2014.06.20,swiss (blitz),1/2-1/2,D20
2055,"Duda, Jan Krzysztof","Mamedyarov, Shakhriyar",2756,2762,2021.09.27,,1/2-1/2,D85
2056,"Mamedyarov, Shakhriyar","Anand, Viswanathan",2757,2786,2007.06.29,tourn,1/2-1/2,E15
2057,"Mamedyarov, Shakhriyar","Nedev, Trajko",2731,2525,2008.11.13,team-schev,1-0,E06
2058,"Carlsen, Magnus","Mamedyarov, Shakhriyar",2847,2770,2021.04.03,,1-0,A00
2059,"Mamedyarov, Shakhriyar","Salem, A.R. Saleh",2764,2682,2020.06.12,tourn (rapid),1-0,D73
2060,"Seo, Jung Min","Mamedyarov, Shakhriyar",2453,2770,2020.11.24,,0-1,B11
2061,"Mamedyarov, Shakhriyar","Zierk, Steven",2770,2499,2020.11.24,,1-0,D26
2062,"Mamedyarov, Shakhriyar","Ding, Liren",2765,2799,2021.11.09,,0-1,A14
2063,"Mamedyarov, Shakhriyar","Duda, Jan Krzysztof",2767,2760,2022.01.18,,0-1,
2064,"Ding, Liren","Mamedyarov, Shakhriyar",2766,2747,2016.02.27,swiss (rapid),0-1,A13
2065,"Mamedyarov, Shakhriyar","Rakotomaharo, Fy Antenaina",2767,2428,2019.09.11,,1-0,A15
2066,"Matlakov, Maxim","Mamedyarov, Shakhriyar",2698,2770,2020.12.01,,1-0,D02
2067,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2733,2710,2011.12.14,swiss (rapid),1/2-1/2,B20
2068,"Mamedyarov, Shakhriyar","Grunberg, Mark",2770,2401,2021.03.06,,1/2-1/2,A85
2069,"Mamedyarov, Shakhriyar","Adams, Michael",2770,2716,2021.03.31,,1-0,
2070,"Alekseev, Evgeny","Mamedyarov, Shakhriyar",2632,2674,2005.11.17,,0-1,A36
2071,"So, Wesley","Mamedyarov, Shakhriyar",2759,2757,2019.06.03,blitz,0-1,
2072,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2808,2789,2018.06.15,blitz,1/2-1/2,A45
2073,"Bartel, Mateusz","Mamedyarov, Shakhriyar",,,2015.10.12,rapid,0-1,C65
2074,"Mamedyarov, Shakhriyar","Aronian, Levon",2801,2767,2018.08.15,tourn (rapid),1-0,A13
2075,"Kosteniuk, Alexandra","Mamedyarov, Shakhriyar",2541,2757,2014.11.14,tourn (blitz),0-1,B12
2076,"Kuzubov, Yuriy","Mamedyarov, Shakhriyar",2688,2797,2017.09.07,k.o.,1/2-1/2,C78
2077,"Dubov, Daniil","Mamedyarov, Shakhriyar",2699,2764,2020.05.16,,1/2-1/2,A29
2078,"Mamedyarov, Shakhriyar","Postny, Evgeny",2646,2556,2005.06.28,swiss,1/2-1/2,D10
2079,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2736,2758,2015.10.12,rapid,1/2-1/2,E60
2080,"Mamedyarov, Shakhriyar","Kramnik, Vladimir",2725,2759,2009.05.09,swiss,0-1,D55
2081,"Bacrot, Etienne","Mamedyarov, Shakhriyar",2705,2746,2011.10.01,team-swiss,1-0,D87
2082,"Mullick, Raahil","Mamedyarov, Shakhriyar",2382,2770,2020.01.21,,0-1,C60
2083,"Mamedyarov, Shakhriyar","Gasimov, Rahim",2201,2395,2000.??.??,tourn,1-0,E91
2084,"Mamedyarov, Shakhriyar","Bu, Xiangzhi",2799,2730,2017.12.28,swiss (rapid),0-1,D38
2085,"Mamedyarov, Shakhriyar","Ponomariov, Ruslan",2747,2712,2016.02.27,rapid,1-0,E21
2086,"Ponomariov, Ruslan","Mamedyarov, Shakhriyar",2709,2762,2016.10.18,tourn (rapid),1/2-1/2,C54
2087,"Ivanchuk, Vassily","Mamedyarov, Shakhriyar",2781,2742,2008.08.29,,1/2-1/2,A52
2088,"Mamedyarov, Shakhriyar","Boruchovsky, Avital",2752,2333,2012.03.24,swiss,1/2-1/2,E24
2089,"Artemiev, Vladislav","Mamedyarov, Shakhriyar",2699,2762,2021.09.29,,1/2-1/2,A05
2090,"Pakleza, Zbigniew","Mamedyarov, Shakhriyar",2496,2804,2018.02.07,,0-1,E61
2091,"Le, Quang Liem","Mamedyarov, Shakhriyar",2709,2764,2020.05.15,,0-1,A28
2092,"Mamedyarov, Shakhriyar","Tiviakov, Sergei",2726,2675,2012.07.19,team-tourn,1/2-1/2,E32
2093,"Mamedyarov, Shakhriyar","Carlsen, Magnus",2752,2714,2007.11.22,,0-1,A57
2094,"Vovsha, Eli","Mamedyarov, Shakhriyar",2240,,1997.??.??,,1-0,E94
2095,"Mamedyarov, Shakhriyar","Bocharov, Dmitry",2799,2583,2017.12.29,blitz,1-0,A46
2096,"Le, Quang Liem","Mamedyarov, Shakhriyar",2703,2757,2013.12.15,rapid,1-0,D10
2097,"Mamedyarov, Shakhriyar","Radjabov, Teimour",2764,2726,2014.10.02,tourn,1/2-1/2,A20
2098,"So, Wesley","Mamedyarov, Shakhriyar",2792,2804,2018.01.13,,1/2-1/2,B29
2099,"Caruana, Fabiano","Mamedyarov, Shakhriyar",2808,2736,2015.09.21,,1/2-1/2,C80
2100,"Mamedyarov, Shakhriyar","Alekseenko, Kirill",2764,2696,2020.08.04,,1-0,E32
2101,"Papaioannou, Ioannis","Mamedyarov, Shakhriyar",2600,2733,2011.11.05,team-swiss,0-1,A48
2102,"Najer, Evgeniy","Mamedyarov, Shakhriyar",2641,2674,2005.12.02,,1-0,C42
2103,"Mamedyarov, Shakhriyar","Artemiev, Vladislav",2750,2669,2016.06.19,,1-0,D02
2104,"Duda, Jan Krzysztof","Mamedyarov, Shakhriyar",2729,2765,2019.07.17,,0-1,A13
2105,"Kosteniuk, Alexandra","Mamedyarov, Shakhriyar",2490,2657,2005.01.17,tourn,0-1,D94
2106,"Vocaturo, Daniele","Mamedyarov, Shakhriyar",2609,2801,2018.09.25,,1/2-1/2,C54
2107,"Harikrishna, Pentala","Mamedyarov, Shakhriyar",2727,2765,2014.12.13,tourn (blitz),1/2-1/2,A30
2108,"Babujian, Levon","Mamedyarov, Shakhriyar",2429,2674,2005.11.10,,0-1,C77
2109,"Mamedyarov, Shakhriyar","Rodriguez Basulto, Reyson Ricard",2770,2305,2021.02.16,blitz,0-1,A45
2110,"Mamedyarov, Shakhriyar","Giri, Anish",2764,2720,2012.12.15,swiss (rapid),0-1,D94
2111,"Aronian, Levon","Mamedyarov, Shakhriyar",2778,2761,2021.05.01,,0-1,
2112,"Mamedyarov, Shakhriyar","Bogner, Simon",2767,2571,2019.10.31,,1/2-1/2,E21
2113,"Mamedyarov, Shakhriyar","Ding, Liren",2765,2799,2021.11.09,,1-0,D38
2114,"Guliyev, Nihat","Mamedyarov, Shakhriyar",2538,2770,2021.02.07,blitz,1/2-1/2,B29
2115,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2760,2732,2008.03.22,tourn (rapid),1/2-1/2,E12
2116,"Mamedyarov, Shakhriyar","Wang, Yue",2765,2720,2014.12.16,swiss,1/2-1/2,A01
2117,"Svidler, Peter","Mamedyarov, Shakhriyar",2741,2721,2010.02.27,team-tourn,1/2-1/2,C95
2118,"Mamedyarov, Shakhriyar","Korobov, Anton",2817,2698,2018.12.29,swiss (blitz),1-0,E12
2119,"Vachier Lagrave, Maxime","Mamedyarov, Shakhriyar",2778,2764,2019.08.24,,1/2-1/2,C53
2120,"Rosen, Eric","Mamedyarov, Shakhriyar",2353,2770,2021.03.23,,0-1,A45
2121,"Vallejo Pons, Francisco","Mamedyarov, Shakhriyar",2678,2660,2004.10.22,team-swiss,1-0,B04
2122,"Giri, Anish","Mamedyarov, Shakhriyar",2782,2808,2018.06.15,blitz,1-0,C87
2123,"Le, Quang Liem","Mamedyarov, Shakhriyar",2709,2764,2020.07.13,,0-1,D28
2124,"Swiercz, David","Mamedyarov, Shakhriyar",2655,2782,2021.08.23,,1/2-1/2,C67
2125,"Mamedyarov, Shakhriyar","Kuzubov, Yuriy",2797,2688,2017.09.06,k.o.,1/2-1/2,D37
2126,"Harikrishna, Pentala","Mamedyarov, Shakhriyar",2768,2762,2016.11.11,swiss,1/2-1/2,B92
2127,"Karjakin, Sergey","Mamedyarov, Shakhriyar",,,????.??.??,,1/2-1/2,
2128,"Mamedyarov, Shakhriyar","Duda, Jan Krzysztof",2765,2729,2019.07.16,,1/2-1/2,
2129,"Mamedyarov, Shakhriyar","Jobava, Baadur",2709,2614,2006.02.11,swiss,1-0,E17
2130,"Mamedyarov, Shakhriyar","Guseinov, Gadir",2772,2666,2019.12.27,rapid,1/2-1/2,A49
2131,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2753,2817,2018.11.14,tourn (blitz),1/2-1/2,B12
2132,"Vachier Lagrave, Maxime","Mamedyarov, Shakhriyar",,,2017.02.20,,1/2-1/2,
2133,"Gunnarsson, Jon Viktor","Mamedyarov, Shakhriyar",2430,2731,2008.10.21,team-swiss,0-1,B63
2134,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2764,2797,2014.10.07,tourn,1/2-1/2,A87
2135,"Andreikin, Dmitry","Mamedyarov, Shakhriyar",2713,2753,2013.06.19,,1/2-1/2,C45
2136,"Zhizmer, Yuri","Mamedyarov, Shakhriyar",2339,2770,2021.01.02,blitz,1-0,A45
2137,"Mamedyarov, Shakhriyar","Halkias, Stelios",2741,2566,2010.01.12,team-tourn,1-0,D52
2138,"Mamedyarov, Shakhriyar","Tomashevsky, Evgeny",,,2015.??.??,swiss,0-1,D15
2139,"Eljanov, Pavel","Mamedyarov, Shakhriyar",2751,2772,2017.04.23,tourn,0-1,E68
2140,"Mamedyarov, Shakhriyar","Bluvshtein, Mark",2660,2502,2004.10.17,team-swiss,1-0,D39
2141,"Mamedyarov, Shakhriyar","Ibrahimov, Rasul",2522,2436,2002.??.??,,1/2-1/2,A45
2142,"Nepomniachtchi, Ian","Mamedyarov, Shakhriyar",2740,2761,2016.10.02,tourn,1-0,C54
2143,"Herraiz Hidalgo, Herminio","Mamedyarov, Shakhriyar",2507,2742,2008.08.02,swiss (rapid),0-1,A52
2144,"Korobov, Anton","Mamedyarov, Shakhriyar",2683,2782,2021.07.10,,1-0,
2145,"Mamedyarov, Shakhriyar","Topalov, Veselin",2726,2752,2012.07.10,tourn (blitz),1-0,A65
2146,"Mamedyarov, Shakhriyar","Szabo, Bence",2766,2378,2017.02.11,,1/2-1/2,E20
2147,"Ivanchuk, Vassily","Mamedyarov, Shakhriyar",2744,2743,2014.08.12,team-swiss,0-1,D11
2148,"Mamedyarov, Shakhriyar","Svidler, Peter",2761,2745,2016.09.25,tourn (blitz),1/2-1/2,A34
2149,"Derraugh, Geordie","Mamedyarov, Shakhriyar",2169,2770,2020.11.17,swiss,0-1,B10
2150,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2808,2789,2018.06.23,tourn (rapid),1-0,A48
2151,"Mamedyarov, Shakhriyar","Palac, Mladen",2757,2568,2007.06.03,,1/2-1/2,D29
2152,"Mamedyarov, Shakhriyar","Artemiev, Victor",2764,2716,2020.06.04,blitz,1-0,D90
2153,"Mamedyarov, Shakhriyar","Grigoriants, Sergey",2772,2542,2019.12.30,blitz,0-1,E32
2154,"Yu, Yang","Mamedyarov, Shakhriyar",2723,2757,2013.12.15,rapid,0-1,D10
2155,"Mamedyarov, Shakhriyar","Radjabov, R.",2757,2713,2013.12.17,rapid,1/2-1/2,D37
2156,"Mamedyarov, Shakhriyar","Mammadov, Ziya",2770,2417,2020.12.16,,1-0,D26
2157,"Mamedyarov, Shakhriyar","Nakamura, Hikaru",2764,2764,2014.10.24,tourn,1/2-1/2,D31
2158,"Aliev, Djavid Rahman","Mamedyarov, Shakhriyar",,2479,2001.??.??,tourn,0-1,A48
2159,"Kramnik, Vladimir","Mamedyarov, Shakhriyar",2808,2761,2016.09.25,tourn (blitz),0-1,D03
2160,"Maharramzade, Javad","Mamedyarov, Shakhriyar",2423,2201,2000.??.??,tourn,1-0,A49
2161,"Mamedyarov, Shakhriyar","Ivanchuk, Vassily",2757,2731,2013.12.15,tourn (blitz),1-0,E60
2162,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2765,2810,2014.12.17,swiss,1/2-1/2,E60
2163,"Mamedyarov, Shakhriyar","Aliyev, Rasim",,,1998.??.??,,1/2-1/2,E06
2164,"Rasulov, Vugar Ural Oglu","Mamedyarov, Shakhriyar",2478,2770,2021.05.08,,0-1,D01
2165,"Kosteniuk, Alexandra","Mamedyarov, Shakhriyar",2516,2767,2022.02.19,,0-1,B01
2166,"Shirov, Alexei","Mamedyarov, Shakhriyar",2739,2761,2010.11.07,tourn,0-1,C95
2167,"Fedoseev, Vladimir","Mamedyarov, Shakhriyar",2687,2770,2021.03.24,,0-1,D01
2168,"Mamedyarov, Shakhriyar","Mamedov, Nidjat",2201,2341,2000.??.??,tourn,1/2-1/2,E68
2169,"Mamedyarov, Shakhriyar","Davidov, Samir",2479,2217,2001.??.??,tourn,1-0,D46
2170,"Akobian, Varuzhan","Mamedyarov, Shakhriyar",2633,2766,2017.02.22,,1/2-1/2,D06
2171,Anand V,"Mamedyarov, Shakhriyar",2776,2809,2018.03.05,blitz,1-0,C42
2172,"Mamedyarov, Shakhriyar","Khenkin, Igor",2646,2610,2005.09.22,team,1-0,D37
2173,"Mamedyarov, Shakhriyar","Wang, Hao",2719,2708,2009.11.27,k.o.,1-0,D17
2174,"Mamedyarov, Shakhriyar","Lagno, Kateryna",2709,2500,2006.02.17,match (blitz),1-0,D39
2175,"Mamedyarov, Shakhriyar","Bartel, Mateusz",2542,2418,2002.10.05,,1-0,E20
2176,"Mamedyarov, Shakhriyar","Zagrebelny, Sergey",2646,2521,2004.02.17,,1-0,B90
2177,"So, Wesley","Mamedyarov, Shakhriyar",2765,2817,2018.11.13,blitz,1-0,A15
2178,"Mamedyarov, Shakhriyar","Svidler, Peter",2809,2760,2018.03.02,tourn (rapid),1-0,A48
2179,"Mamedyarov, Shakhriyar","Kosteniuk, Alexandra",2596,2456,2003.??.??,game,1/2-1/2,B50
2180,"Mamedyarov, Shakhriyar","Kramnik, Vladimir",2761,2808,2016.10.06,tourn,1-0,D37
2181,"Fedoseev, Vladimir","Mamedyarov, Shakhriyar",2733,2791,2017.10.05,team-tourn (blitz),0-1,C77
2182,"Mamedyarov, Shakhriyar","Eljanov, Pavel",2747,2760,2016.01.18,tourn,0-1,D45
2183,"Arkell, Keith C","Mamedyarov, Shakhriyar",2381,2770,2021.03.23,,0-1,D02
2184,"Mamedyarov, Shakhriyar","Artemiev, Vladislav",2782,2704,2021.07.31,,1/2-1/2,
2185,"Maghsoodloo, Parham","Mamedyarov, Shakhriyar",2701,2776,2022.04.10,,1/2-1/2,C67
2186,"Shimanov, Aleksandr","Mamedyarov, Shakhriyar",2597,2770,2021.02.02,,0-1,A01
2187,"Mamedyarov, Shakhriyar","Tsydypov, Zhamsaran",2764,2558,2020.06.30,,0-1,E34
2188,"Mamedyarov, Shakhriyar","Guliyev, Said",2542,2481,2002.08.24,,1-0,A12
2189,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2756,2765,2015.04.19,,1/2-1/2,D80
2190,"Nakamura, Hikaru","Mamedyarov, Shakhriyar",2754,2765,2019.07.27,blitz,1-0,
2191,"Mamedyarov, Shakhriyar","Elkholti, Achraf",2735,2268,2015.05.16,swiss (blitz),1-0,D93
2192,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2765,2775,2019.07.27,blitz,0-1,
2193,"Leko, Peter","Mamedyarov, Shakhriyar",2753,2760,2008.03.20,tourn (rapid),1-0,C95
2194,"Alekseenko, Kirill","Mamedyarov, Shakhriyar",2696,2770,2020.11.03,swiss,1-0,B10
2195,"Carlsen, Magnus","Mamedyarov, Shakhriyar",2786,2731,2008.11.17,,1/2-1/2,A28
2196,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2774,2775,2019.06.09,,0-1,
2197,"Vachier Lagrave, Maxime","Mamedyarov, Shakhriyar",2779,2801,2018.08.15,tourn (rapid),1-0,B12
2198,"P Sethuraman, Sethuraman","Mamedyarov, Shakhriyar",,,2015.09.18,k.o.,1/2-1/2,A29
2199,"Mamedyarov, Shakhriyar","Yu, Yangyi",2799,2751,2017.12.14,,0-1,D38
2200,"Caruana, Fabiano","Mamedyarov, Shakhriyar",2822,2772,2019.11.08,rapid,0-1,C53
2201,"Mamedyarov, Shakhriyar","Ding, Liren",2764,2805,2019.08.13,blitz,1/2-1/2,E18
2202,"Mamedyarov, Shakhriyar","Kiewra, Keaton",2804,2382,2018.03.07,,1/2-1/2,D02
2203,"Guliyev, Nihat","Mamedyarov, Shakhriyar",2558,2767,2022.02.15,,0-1,B51
2204,"Mamedyarov, Shakhriyar","Le Tuan, Minh",2770,2514,2021.01.02,blitz,1-0,D11
2205,"Mamedyarov, Shakhriyar","Caruana, Fabiano",2767,2792,2021.12.21,rapid,1/2-1/2,E62
2206,"Fedoseev, Vladimir","Mamedyarov, Shakhriyar",2687,2770,2021.01.02,blitz,0-1,A45
2207,"Mamedyarov, Shakhriyar","Aronian, Levon",2782,2782,2021.08.04,,0-1,
2208,"Andreikin, Dmitry","Mamedyarov, Shakhriyar",2726,2770,2020.02.12,,1/2-1/2,A00
2209,"Mamedyarov, Shakhriyar","Adams, Michael",2820,2712,2018.09.27,team-swiss,1-0,D41
2210,"Jones, Gawain C B","Mamedyarov, Shakhriyar",2677,2770,2021.05.08,,1-0,B13
2211,"Yu, Yangyi","Mamedyarov, Shakhriyar",2751,2799,2017.12.14,blitz,1/2-1/2,C76
2212,"Mamedyarov, Shakhriyar","Nadimifar, Adnan",2770,2210,2021.05.08,,1-0,E61
2213,"Le, Quang Liem","Mamedyarov, Shakhriyar",2602,2721,2009.09.04,,1-0,A40
2214,"Mamedyarov, Shakhriyar","Anand, Viswanathan",2719,2788,2009.11.16,,0-1,E20
2215,"Mamedyarov, Shakhriyar","Karjakin, Sergey",2747,2769,2016.01.31,tourn,1/2-1/2,D27
2216,"Mamedyarov, Shakhriyar","Van Wely, Loek",2756,2679,2010.10.30,k.o. (rapid),1-0,D93
2217,"Mamedyarov, Shakhriyar","Le Tuan, Minh",2770,2514,2021.01.02,blitz,1-0,D11
2218,"Vachier Lagrave, Maxime","Mamedyarov, Shakhriyar",2775,2765,2019.07.23,,1-0,
2219,"Nakamura, Hikaru","Mamedyarov, Shakhriyar",2754,2774,2019.06.27,,1/2-1/2,
2220,"Mamedyarov, Shakhriyar","Nakamura, Hikaru",2762,2736,2021.10.01,,1-0,D02
2221,"Sargissian, Gabriel","Mamedyarov, Shakhriyar",2702,2747,2016.03.02,swiss (rapid),1/2-1/2,A85
2222,"Smirnov, V N.","Mamedyarov, Shakhriyar",2544,2770,2020.11.24,,1-0,D06
2223,"Mamedyarov, Shakhriyar","McShane, Luke J",2662,2643,2004.09.19,,1/2-1/2,E62
2224,"Mamedyarov, Shakhriyar","Caruana, Fabiano",2809,2784,2018.03.22,tourn,1/2-1/2,E04
2225,"Mamedyarov, Shakhriyar","Bhat, Vinay",2766,2519,2017.01.18,,1-0,D37
2226,"Mamedyarov, Shakhriyar","Schindler, Sven",2757,2246,2007.08.18,,1-0,B08
2227,"Zhang, Di","Mamedyarov, Shakhriyar",1966,2817,2019.02.12,team-swiss (rapid),1/2-1/2,E12
2228,"Mamedyarov, Shakhriyar","Solomon, Kenny",2756,2394,2010.09.21,team-swiss,1/2-1/2,D31
2229,"Mamedyarov, Shakhriyar","Ibrahim, Hatim",2765,2402,2011.08.29,k.o.,1-0,E63
2230,"Svidler, Peter","Mamedyarov, Shakhriyar",2745,2743,2015.11.17,,1/2-1/2,C80
2231,"Mamedyarov, Shakhriyar","Bachin, Vitaly",2607,2443,2003.07.03,swiss,1/2-1/2,A44
2232,"Dubov, Daniil","Mamedyarov, Shakhriyar",2700,2765,2019.07.13,,0-1,A34
2233,"Mamedyarov, Shakhriyar","Chatalbashev, Boris",2770,2530,2021.03.27,,1-0,
2234,"Mamedyarov, Shakhriyar","Eyubov, Zeinal",2479,,2001.??.??,tourn,1-0,A43
2235,"Sokolov, Ivan","Mamedyarov, Shakhriyar",2658,2742,2008.08.03,swiss (rapid),0-1,E61
2236,"Deac, Bogdan Daniel","Mamedyarov, Shakhriyar",2627,2770,2021.06.07,,1/2-1/2,
2237,"Mamedyarov, Shakhriyar","Amin, Bassem",2731,2560,2008.11.08,blitz,1-0,A52
2238,"Wang, Hao","Mamedyarov, Shakhriyar",2735,2757,2013.12.16,tourn (blitz),0-1,D11
2239,"Mamedyarov, Shakhriyar","Giri, Anish",2801,2782,2018.09.07,,0-1,D03
2240,"Aronian, Levon","Mamedyarov, Shakhriyar",2830,2757,2014.03.14,tourn,1-0,D38
2241,"Mamedyarov, Shakhriyar","So, Wesley",2782,2772,2021.08.13,blitz,1/2-1/2,
2242,"Vachier Lagrave, Maxime","Mamedyarov, Shakhriyar",2742,2759,2013.10.08,,1-0,D47
2243,"So, Wesley","Mamedyarov, Shakhriyar",2767,2767,2019.10.02,,1-0,E60
2244,"Vachier Lagrave, Maxime","Mamedyarov, Shakhriyar",2745,2757,2013.12.16,rapid,1/2-1/2,B12
2245,"Mamedyarov, Shakhriyar","Wei, Yi",2775,2551,2013.08.19,k.o.,1-0,A45
2246,"Erigaisi, Arjun","Mamedyarov, Shakhriyar",2559,2770,2020.10.20,swiss (blitz),1-0,C80
2247,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2782,2808,2018.06.15,blitz,1-0,C55
2248,"Mamedov, Rauf","Mamedyarov, Shakhriyar",2660,2763,2010.11.17,tourn (blitz),0-1,B09
2249,"Mamedyarov, Shakhriyar","Shoker, Samy",2775,2489,2013.08.11,k.o.,1-0,A43
2250,"Mamedyarov, Shakhriyar","Gelfand, Boris",2765,2743,2014.12.14,tourn (blitz),1-0,D70
2251,"Ragger, Markus","Mamedyarov, Shakhriyar",2688,2735,2015.08.23,match,1/2-1/2,E15
2252,"Vachier Lagrave, Maxime","Mamedyarov, Shakhriyar",2745,2757,2013.12.12,swiss (rapid),0-1,A07
2253,"Morozevich, Alexander","Mamedyarov, Shakhriyar",2724,2757,2014.11.14,tourn (blitz),1-0,C77
2254,"Vallejo Pons, Francisco","Mamedyarov, Shakhriyar",2711,2768,2016.12.30,swiss (blitz),0-1,D06
2255,"Mamedyarov, Shakhriyar","Maze, Sebastien",2762,2553,2021.09.10,,1-0,
2256,"Mamedyarov, Shakhriyar",Anand V,2767,2751,2021.12.20,rapid,0-1,D38
2257,"Predke, Alexandr","Mamedyarov, Shakhriyar",2682,2776,2022.03.06,,1/2-1/2,
2258,"Mamedyarov, Shakhriyar","Giri, Anish",2764,2720,2012.12.16,tourn (blitz),1-0,D94
2259,"Anand, Viswanathan","Mamedyarov, Shakhriyar",2776,2809,2018.03.02,tourn (rapid),0-1,C18
2260,"Mamedyarov, Shakhriyar","Lobanov, Sergei",2770,2516,2021.02.07,blitz,1-0,D37
2261,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2768,2804,2016.12.30,swiss (blitz),0-1,D90
2262,"Riazantsev, Alexander","Mamedyarov, Shakhriyar",2659,2772,2017.05.02,team-swiss,0-1,D85
2263,"Mamedyarov, Shakhriyar","Kamsky, Gata",2752,2714,2007.11.17,tourn,0-1,D15
2264,"Ivanchuk, Vassily","Mamedyarov, Shakhriyar",2686,2767,2019.10.26,,1/2-1/2,A15
2265,"Mamedyarov, Shakhriyar","Ghaem Maghami, Ehsan",2596,2500,2003.04.03,,1-0,B20
2266,"Dreev, Aleksey","Mamedyarov, Shakhriyar",2652,2768,2016.12.29,swiss (blitz),1/2-1/2,D14
2267,"Karjakin, Sergey","Mamedyarov, Shakhriyar",2599,2657,2005.01.20,tourn,1/2-1/2,C42
2268,"Mamedyarov, Shakhriyar","Sarana, Alexey",2817,2630,2019.01.30,team-swiss (rapid),1-0,D30
2269,"Zatonskih, Anna","Mamedyarov, Shakhriyar",2421,2522,2001.07.02,swiss,0-1,C42
2270,"Mamedyarov, Shakhriyar","Fedorchuk, Sergey A",2742,2624,2008.08.03,swiss (rapid),1-0,E27
2271,"Mamedyarov, Shakhriyar","Papa, S.",2662,2397,2004.09.15,,1-0,A29
2272,"Isaev, Jamshed","Mamedyarov, Shakhriyar",2455,2522,2002.02.05,swiss,0-1,C84
2273,"Mamedyarov, Shakhriyar","Guseinov, Aidyn",2201,2492,2000.??.??,tourn,1-0,E69
2274,"Mamedyarov, Shakhriyar","Radjabov, R.",2770,2765,2021.03.15,,1/2-1/2,C47
2275,"Topalov, Veselin","Mamedyarov, Shakhriyar",2752,2726,2012.07.09,tourn (blitz),1/2-1/2,A26
2276,"Van Foreest, Jorden","Mamedyarov, Shakhriyar",2673,2770,2020.11.03,swiss,1-0,C50
2277,"Khairullin, Ildar","Mamedyarov, Shakhriyar",2658,2753,2013.06.09,swiss (blitz),1-0,A52
2278,"Mamedyarov, Shakhriyar","Ding, Liren",2820,2804,2018.10.03,team-swiss,1/2-1/2,D41
2279,"Mamedyarov, Shakhriyar","Tregubov, Pavel V",2542,2627,2002.04.23,,1-0,D37
2280,"Mamedyarov, Shakhriyar","Kravtsiv, Martyn",2767,2604,2021.12.30,blitz,0-1,D31
2281,"So, Wesley","Mamedyarov, Shakhriyar",2767,2767,2019.10.02,,1-0,A34
2282,"Kazakovskiy, Valeriy","Mamedyarov, Shakhriyar",2476,2770,2021.03.02,,1/2-1/2,D06
2283,"Mamedyarov, Shakhriyar","Kramnik, Vladimir",2809,2800,2018.03.02,tourn (rapid),1/2-1/2,D00
2284,"Carlsen, Magnus","Mamedyarov, Shakhriyar",2855,2762,2021.09.26,,1-0,
2285,"Tomashevsky, Evgeny","Mamedyarov, Shakhriyar",2595,2699,2006.04.27,,1/2-1/2,D94
2286,"Mamedyarov, Shakhriyar","Radjabov, Teimour",2767,2758,2019.09.22,,1/2-1/2,D36
2287,"Vachier Lagrave, Maxime","Mamedyarov, Shakhriyar",2710,2733,2011.12.10,swiss (rapid),1/2-1/2,B08
2288,"Ivanchuk, Vassily","Mamedyarov, Shakhriyar",,,????.??.??,,0-1,
2289,"Matinian, Nikita","Mamedyarov, Shakhriyar",2470,2770,2021.03.06,,0-1,B11
2290,"Mamedyarov, Shakhriyar","Schneider, Dmitry",2580,2401,2002.11.22,,1-0,D31
2291,"Shomoev, Anton","Mamedyarov, Shakhriyar",2578,2756,2015.03.08,swiss,0-1,B09
2292,"Mamedyarov, Shakhriyar","So, Wesley",2766,2808,2017.02.22,,1-0,E20
2293,"Mamedyarov, Shakhriyar","Vidit, Santosh Gujrathi",2817,2702,2018.11.09,rapid,1-0,E00
2294,"Mamedyarov, Shakhriyar","Atabayew, S.",2770,2425,2021.05.08,,0-1,D35
2295,"Mamedyarov, Shakhriyar","Gelfand, Boris",2726,2738,2012.07.08,blitz,1-0,A06
2296,"Mamedyarov, Shakhriyar","Vidit, Santosh Gujrathi",2736,2651,2015.10.11,rapid,1-0,D80
2297,"Tari, Aryan","Mamedyarov, Shakhriyar",2531,2761,2021.04.26,,0-1,
2298,"Radjabov, Teimour","Mamedyarov, Shakhriyar",2713,2760,2014.04.27,tourn,1/2-1/2,A13
2299,"Artemiev, Vladislav","Mamedyarov, Shakhriyar",2731,2772,2019.11.10,blitz,1/2-1/2,A22
