,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
1039,"So, Wesley","Artemiev, Victor",2767,2746,2019.12.05,,1/2-1/2,B28,3.6
1040,"Paragua, Mark","So, Wesley",2587,2411,2006.11.18,swiss,0-1,A39,2
1041,"So, Wesley","Adams, Michael",2794,2748,2016.12.10,swiss,1-0,E05,2
1042,"So, Wesley","Giri, Anish",2773,2798,2016.01.16,tourn,1-0,A36,1
1043,"Hou, Yifan","So, Wesley",2676,2778,2015.07.01,tourn,1/2-1/2,B19,4
1044,"So, Wesley","Deac, Bogdan Daniel",2765,2603,2019.01.31,swiss,1-0,E53,10
1045,"So, Wesley","Ipatov, Alexander",2710,2584,2013.08.11,k.o.,1-0,C42,1.1
1046,"Brunello, Sabino","So, Wesley",2568,2744,2014.12.07,swiss,1/2-1/2,D46,7
1047,"Kramnik, Vladimir","So, Wesley",2792,2778,2018.06.23,tourn (rapid),1/2-1/2,C53,6
1048,"Alonso Rosell, Alvar","So, Wesley",2112,,2004.11.10,swiss,1-0,A80,8
1049,"Naiditsch, Arkadij","So, Wesley",2698,2653,2012.06.01,team-tourn,1-0,C42,2.4
1050,"So, Wesley","L'Ami, Erwin",2776,2639,2018.09.26,,1-0,C65,?
1051,"Nakamura, Hikaru","So, Wesley",2777,2780,2018.12.02,,1-0,C68,4.7
1052,"So, Wesley","Amin, Bassem",2772,2683,2019.05.11,blitz,1/2-1/2,,18.2
1053,"Sambuev, Bator","So, Wesley",2707,2668,2012.07.19,swiss,0-1,B10,6
1054,"So, Wesley","Martinez Alcantara, Jose Eduardo",2778,2598,2022.04.09,rapid,0-1,B51,5
1055,"So, Wesley","Sales, Jesse Noel",,2340,2004.09.19,tourn,1-0,C30,2
1056,"So, Wesley","Anand, Viswanathan",2794,2779,2016.12.13,,1/2-1/2,D37,5
1057,"Vachier Lagrave, Maxime","So, Wesley",2860,2741,2020.12.30,,1-0,,9.2
1058,"So, Wesley","Karjakin, Sergey",2792,2753,2018.01.15,,1/2-1/2,D38,?
1059,"Giri, Anish","So, Wesley",2731,2741,2021.03.18,,1-0,,11.2
1060,"Praggnanandhaa, Rameshbabu","So, Wesley",2529,2780,2018.07.07,k.o.,0-1,B51,1.2
1061,"Karjakin, Sergey","So, Wesley",2730,2610,2008.12.28,team,1/2-1/2,B33,4
1062,"Mamedyarov, Shakhriyar","So, Wesley",2762,2778,2021.09.25,,0-1,,1.2
1063,"So, Wesley","Vachier Lagrave, Maxime",2767,2774,2019.11.19,,1-0,B33,2.2
1064,"So, Wesley","Giri, Anish",2770,2764,2021.02.07,rapid,1/2-1/2,D38,10.5
1065,"Yu, Yangyi","So, Wesley",2688,2684,2013.02.25,swiss,1/2-1/2,C65,8
1066,"Navara, David","So, Wesley",2738,2765,2019.02.24,match (blitz),1-0,C54,21.3
1067,"Nakamura, Hikaru","So, Wesley",2829,2741,2020.05.26,,1/2-1/2,,1.1
1068,"So, Wesley","Akobian, Varuzhan",2646,2626,2009.09.21,tourn,1/2-1/2,C10,3
1069,"So, Wesley","Gareev, Timur",2788,2604,2015.04.05,,1-0,C10,5
1070,"So, Wesley","Firouzja, Alireza",2772,2759,2021.09.01,rapid,1-0,,7.2
1071,"Bitoon, Richard","So, Wesley",2402,2531,2007.11.23,,1/2-1/2,B33,2.5
1072,"Kasimdzhanov, Rustam","So, Wesley",2685,2669,2010.11.23,team-swiss,1/2-1/2,A29,6
1073,"So, Wesley","Shabalov, Alexander",2822,2556,2017.03.29,tourn,1-0,D11,1
1074,"Demchenko, Anna","So, Wesley",2654,2772,2022.02.19,rapid,0-1,B53,1
1075,"Jobava, Baadur","So, Wesley",2727,2762,2015.01.16,tourn,0-1,C54,6
1076,"Van Foreest, Jorden","So, Wesley",2688,2772,2021.08.03,,1-0,,2.1
1077,"So, Wesley","Tari, Aryan",2741,2531,2021.04.26,,1-0,,11.5
1078,"Navara, David","So, Wesley",2738,2765,2019.02.23,match (blitz),0-1,D41,9.3
1079,"So, Wesley","Efimenko, Zahar",2673,2701,2011.01.18,tourn,1/2-1/2,E08,4
1080,"Mamedyarov, Shakhriyar","So, Wesley",2808,2778,2018.06.20,tourn (rapid),1-0,D40,2
1081,"So, Wesley","Nechepurenko, Roman V",2673,2546,2011.02.13,swiss,1/2-1/2,A54,6
1082,"So, Wesley","Jiang, Louie",2650,2337,2012.07.21,swiss,1-0,B28,1
1083,"So, Wesley","Caruana, Fabiano",2770,2804,2016.06.19,tourn (blitz),1-0,D40,2
1084,"So, Wesley","Navara, David",2765,2738,2019.02.23,match (blitz),1/2-1/2,B19,4.3
1085,"So, Wesley","Caruana, Fabiano",2741,2773,2020.06.12,,0-1,,11.5
1086,"So, Wesley","Vidit, Santosh Gujrathi",2667,2495,2011.05.06,,1/2-1/2,B18,5.11
1087,"So, Wesley","Carlsen, Magnus",2770,2847,2021.05.31,,0-1,,29.1
1088,"Caruana, Fabiano","So, Wesley",2800,2778,2021.10.19,,0-1,A28,1
1089,"Vachier Lagrave, Maxime","So, Wesley",2860,2741,2020.12.30,,1/2-1/2,,6.2
1090,"So, Wesley","Caruana, Fabiano",2812,2808,2017.06.24,tourn (rapid),0-1,A13,5
1091,"Carlsen, Magnus","So, Wesley",2855,2770,2016.06.11,tourn (blitz),1/2-1/2,C44,1
1092,"Van Foreest, Jorden","So, Wesley",2701,2770,2021.03.14,,0-1,C45,9.3
1093,"Liang, Awonder","So, Wesley",2552,2786,2018.04.20,,1/2-1/2,C03,?
1094,"Lanzani, Mario","So, Wesley",2335,2411,2006.10.24,,1/2-1/2,B31,5
1095,"So, Wesley","Karjakin, Sergey",2799,2763,2018.03.26,,1/2-1/2,E37,?
1096,"So, Wesley","Mamedyarov, Shakhriyar",2767,2767,2019.10.02,,1-0,D70,1.16
1097,"Wei, Yi","So, Wesley",2737,2772,2019.05.11,blitz,1/2-1/2,,15.2
1098,"Topalov, Veselin","So, Wesley",2761,2770,2016.06.12,tourn (blitz),1/2-1/2,A38,13
1099,"Carlsen, Magnus","So, Wesley",2863,2770,2020.05.24,,1/2-1/2,B13,1.13
1100,"So, Wesley","Topalov, Veselin",2771,2761,2016.08.10,tourn,1-0,A29,6
1101,"So, Wesley","Vachier Lagrave, Maxime",2767,2774,2019.11.19,,1-0,B90,2.26
1102,"So, Wesley","Yu, Yangyi",2770,2709,2020.09.25,,1/2-1/2,C42,3.1
1103,"So, Wesley","Le, Quang Liem",2773,2697,2015.09.17,,1/2-1/2,D31,3.1
1104,"So, Wesley","Iuldachev, Saidali",2641,2497,2009.05.16,swiss,1/2-1/2,C67,4
1105,"So, Wesley","Altschuler, Jason",2719,2051,2013.12.28,,1-0,A43,2.1
1106,"Vachier Lagrave, Maxime","So, Wesley",2760,2770,2021.05.27,,0-1,,6.2
1107,"So, Wesley","Akobian, Varuzhan",2656,2628,2010.01.18,tourn,1/2-1/2,D34,3
1108,"So, Wesley","Caruana, Fabiano",2799,2784,2018.03.19,tourn,1/2-1/2,C42,8.1
1109,"Vachier Lagrave, Maxime","So, Wesley",2763,2778,2021.09.26,,1-0,,2.3
1110,"Aronian, Levon","So, Wesley",2767,2780,2018.08.15,tourn (rapid),1-0,B90,15
1111,"Rohit, Gogineni","So, Wesley",2491,2531,2007.10.14,swiss,1-0,B40,11
1112,"Aronian, Levon","So, Wesley",2764,2778,2018.06.23,tourn (rapid),1/2-1/2,A06,2
1113,"So, Wesley","Ismagambetov, Anuar",2667,2500,2011.05.02,swiss,1/2-1/2,D22,1
1114,"Vachier Lagrave, Maxime","So, Wesley",2774,2767,2019.11.19,,1-0,A45,2.21
1115,"So, Wesley","Chan, Wei Xuan Timothy",2646,2344,2009.07.25,swiss,1-0,E04,4
1116,"Diaz, Rodolfo","So, Wesley",2025,,2004.09.23,tourn,1-0,A87,9
1117,"So, Wesley","Laylo, Darwin",2627,2504,2009.03.31,,1-0,B01,11
1118,"Vachier Lagrave, Maxime","So, Wesley",2774,2767,2019.11.19,,0-1,A36,2.5
1119,"Artemiev, Vladislav","So, Wesley",2704,2772,2021.08.06,,1/2-1/2,,18.1
1120,"Yu, Yangyi","So, Wesley",2726,2765,2020.01.22,,1/2-1/2,,10.7
1121,"Robson, Ray","So, Wesley",2628,2755,2014.10.13,k.o. (rapid),1/2-1/2,C11,2.1
1122,"So, Wesley","Nakamura, Hikaru",2794,2779,2016.12.08,,0-1,,3.2
1123,"So, Wesley","Kazhgaleyev, Murtas",2669,2623,2010.11.21,rapid,1/2-1/2,C95,4
1124,"Vachier Lagrave, Maxime","So, Wesley",2791,2810,2017.08.02,tourn,1-0,C54,1
1125,"So, Wesley","Moussard, Jules",2653,2402,2012.06.08,team-tourn,1-0,B80,9.6
1126,"So, Wesley","Lagno, Kateryna",2765,2560,2019.01.28,swiss,1-0,A25,7
1127,"Chandra, Akshat","So, Wesley",2477,2773,2016.04.15,,0-1,,2.3
1128,"So, Wesley","Martinez Alcantara, Jose Eduardo",2778,2598,2022.04.16,rapid,1/2-1/2,E32,9
1129,"Adhiban, Baskaran","So, Wesley",2653,2808,2017.01.20,tourn,1/2-1/2,C33,6
1130,"Karjakin, Sergey","So, Wesley",2782,2778,2018.06.22,tourn (rapid),1/2-1/2,C65,8
1131,"So, Wesley","Ding, Liren",2792,2771,2017.09.21,,1/2-1/2,A13,6.3
1132,"So, Wesley","Nakamura, Hikaru",2780,2777,2018.12.02,,1-0,C50,4.10
1133,"Ardeshi, Mehrdad","So, Wesley",2407,2516,2007.09.27,swiss,1/2-1/2,B31,9
1134,"Schindler, Laurin","So, Wesley",,,1961.??.??,,0-1,D44,1
1135,"So, Wesley","Vazquez Igarza, Renier",2778,2606,2015.06.01,team-tourn,1-0,C42,3.1
1136,"So, Wesley","Grischuk, Arina",2780,2766,2018.08.14,blitz,1/2-1/2,E99,?
1137,"Bacrot, Etienne","So, Wesley",2695,2808,2017.02.11,,0-1,D37,5
1138,"So, Wesley","Carlsen, Magnus",2770,2847,2021.06.30,rapid,0-1,,5.2
1139,"So, Wesley","Ni, Hua",2531,2641,2007.12.04,swiss,1/2-1/2,C11,5
1140,"Radjabov, Teimour","So, Wesley",2765,2770,2021.06.12,,1/2-1/2,,7.3
1141,"So, Wesley","Vachier Lagrave, Maxime",2741,2860,2020.12.30,,1-0,,5.2
1142,"Moranda, Wojciech","So, Wesley",2593,2765,2019.02.07,team-swiss (rapid),1/2-1/2,D93,5
1143,"So, Wesley","Nakamura, Hikaru",2780,2777,2018.12.02,,0-1,C50,4.6
1144,"So, Wesley","Aronian, Levon",2788,2805,2017.12.08,tourn,1/2-1/2,C88,6
1145,"Firouzja, Alireza","So, Wesley",2759,2772,2021.08.31,rapid,1/2-1/2,,3.2
1146,"So, Wesley","Pascua, Haridas",2577,2174,2008.07.03,,1/2-1/2,B33,4
1147,"Anand, Viswanathan","So, Wesley",2783,2810,2017.07.09,k.o. (rapid),1/2-1/2,C42,2.4
1148,"So, Wesley","Dao, Thien Hai",2330,2549,2006.08.26,,1/2-1/2,B42,9
1149,"Carlsen, Magnus","So, Wesley",2847,2770,2021.06.29,rapid,1-0,,1.2
1150,"So, Wesley","Mendoza, Rafael Enrique",2254,2401,2006.05.24,team-swiss,1/2-1/2,C28,4
1151,"Sjugirov, Sanan","So, Wesley",2662,2767,2019.10.15,swiss,1/2-1/2,E04,6.12
1152,"Anand, Viswanathan","So, Wesley",2786,2812,2017.06.05,tourn (blitz),1/2-1/2,C07,8
1153,"So, Wesley","Giri, Anish",2815,2785,2017.05.25,k.o. (blitz),1/2-1/2,D41,1.5
1154,"So, Wesley","Sevian, Samuel",2765,2647,2019.02.12,team-swiss (rapid),1/2-1/2,E60,6
1155,"Vachier Lagrave, Maxime","So, Wesley",2796,2812,2017.06.22,tourn (rapid),1/2-1/2,C67,5
1156,"So, Wesley","Navara, David",2765,2738,2019.02.24,match (blitz),0-1,A33,22.3
1157,"So, Wesley","Carlsen, Magnus",2770,2862,2021.02.13,rapid,0-1,C58,3.12
1158,"Karlow, Nick","So, Wesley",,,2014.04.11,,0-1,A05,1
1159,"Hovhannisyan, Robert","So, Wesley",2620,2705,2013.07.14,swiss,1/2-1/2,B23,7
1160,"Nguyen, Ngoc Truong Son","So, Wesley",2528,2451,2007.01.11,,1/2-1/2,C10,5
1161,"Mamedyarov, Shakhriyar","So, Wesley",2765,2763,2019.07.18,,1-0,,19.1
1162,"Nepomniachtchi, Ian","So, Wesley",2778,2741,2020.11.24,tourn,1/2-1/2,,13.2
1163,"Giri, Anish","So, Wesley",2731,2741,2021.03.18,,0-1,,9.2
1164,"Nakamura, Hikaru","So, Wesley",2745,2767,2020.02.21,,0-1,E60,4.11
1165,"Grischuk, Alexander","So, Wesley",2776,2770,2021.06.07,,1/2-1/2,,3.3
1166,"Artemiev, Victor","So, Wesley",2746,2767,2019.12.05,,0-1,C27,3.19
1167,"So, Wesley","Zhigalko, Sergei",2668,2640,2010.09.27,team-swiss,1/2-1/2,B33,6.1
1168,"Almasi, Zoltan","So, Wesley",2693,2731,2014.05.12,tourn,0-1,C18,5
1169,"Mohammad, Samir","So, Wesley",2361,2669,2010.11.13,swiss,1-0,E99,1
1170,"Barbosa, Oliver","So, Wesley",2311,,2004.09.27,tourn,1-0,B25,14
1171,"Melkumyan, Hrant","So, Wesley",2507,2577,2008.08.07,,1/2-1/2,E15,6
1172,"Giri, Anish","So, Wesley",2782,2770,2016.06.19,tourn (blitz),1/2-1/2,C65,3
1173,"Sturt, Raven","So, Wesley",2429,2762,2019.03.19,team-k.o.,0-1,E10,1
1174,"Ponkratov, Pavel","So, Wesley",2635,2778,2022.04.16,rapid,0-1,E21,1
1175,"So, Wesley","Anand, Viswanathan",2778,2759,2018.06.22,tourn (rapid),1/2-1/2,A45,9
1176,"Dimakiling, Oliver","So, Wesley",2463,2330,2006.08.25,,1/2-1/2,B33,8
1177,"So, Wesley","Nepomniachtchi, Ian",2770,2789,2021.03.13,,0-1,B06,1.3
1178,"Duda, Jan Krzysztof","So, Wesley",2737,2780,2018.11.30,,1/2-1/2,C54,3.13
1179,"Giri, Anish","So, Wesley",2782,2770,2016.06.10,tourn (rapid),1/2-1/2,D38,8
1180,"Dominguez Perez, Leinier","So, Wesley",2739,2788,2017.11.10,match (rapid),1/2-1/2,C42,6.3
1181,"Gagunashvili, Merab","So, Wesley",2553,2540,2008.04.12,swiss,1-0,E15,6
1182,"So, Wesley","Anand, Viswanathan",2766,2751,2022.05.19,blitz,1-0,,2
1183,"So, Wesley","Svidler, Peter",2772,2714,2021.08.15,blitz,1-0,,18.5
1184,"So, Wesley","Carlsen, Magnus",2770,2847,2021.05.30,,1-0,,22.1
1185,"Khademi, Mohammad Miran","So, Wesley",2253,2516,2007.08.07,swiss,0-1,B22,5
1186,"Vallejo Pons, Francisco","So, Wesley",2707,2780,2018.07.08,k.o.,1-0,E32,2.1
1187,"So, Wesley","Carlsen, Magnus",2770,2847,2021.03.21,,0-1,E20,3.21
1188,Kannappan Priyadharshan,"So, Wesley",2553,2765,2019.02.20,team-swiss (rapid),0-1,C49,7
1189,"Fressinet, Laurent","So, Wesley",2687,2770,2016.06.12,tourn (blitz),1/2-1/2,D78,15
1190,"Mamedyarov, Shakhriyar","So, Wesley",2767,2767,2019.10.02,,1/2-1/2,D24,1.19
1191,"Navara, David","So, Wesley",2751,2778,2015.06.09,team-tourn,1/2-1/2,D46,11.1
1192,"So, Wesley","Sambuev, Bator",2650,2536,2012.07.28,swiss,1-0,A84,9
1193,"So, Wesley","Aronian, Levon",2770,2792,2016.06.12,tourn (blitz),1/2-1/2,C67,16
1194,"Carlsen, Magnus","So, Wesley",2832,2815,2017.11.18,k.o. (blitz),1-0,D02,3.12
1195,"Bacrot, Etienne","So, Wesley",2708,2812,2017.06.24,tourn (rapid),1-0,B51,6
1196,"Tari, Aryan","So, Wesley",2630,2767,2019.10.13,swiss,1/2-1/2,C67,4.31
1197,"So, Wesley","Moradiabadi, Elshan",2641,2526,2009.05.21,swiss,1-0,C60,9
1198,"Mamedyarov, Shakhriyar","So, Wesley",2782,2772,2021.08.15,blitz,1-0,,20.1
1199,"Nakamura, Hikaru","So, Wesley",2777,2780,2018.12.02,,1-0,A13,4.21
1200,"Giri, Anish","So, Wesley",2784,2775,2015.12.24,swiss,1/2-1/2,A07,5.2
1201,"Yankovsky, Roman","So, Wesley",2436,2762,2014.12.27,swiss,0-1,A35,3
1202,"Mamedyarov, Shakhriyar","So, Wesley",2767,2767,2019.10.02,,1-0,D30,1.3
1203,"Deac, Bogdan Daniel","So, Wesley",2627,2770,2021.06.09,,1/2-1/2,,5.1
1204,"So, Wesley","Duda, Jan Krzysztof",2770,2743,2020.11.19,schev,1/2-1/2,B90,2.11
1205,"Hou, Yifan","So, Wesley",2673,2773,2016.01.17,tourn,1/2-1/2,C54,2
1206,"Svane, Rasmus","So, Wesley",2613,2770,2020.10.03,swiss (blitz),0-1,A14,5
1207,"Carlsen, Magnus","So, Wesley",2863,2770,2020.09.19,blitz,1-0,D37,12.1
1208,"Andreikin, Dmitry","So, Wesley",2740,2741,2020.05.05,,1/2-1/2,,2.3
1209,"So, Wesley","Grischuk, Alexander",2770,2777,2020.09.16,blitz,1/2-1/2,D37,6
1210,"Vachier Lagrave, Maxime","So, Wesley",2774,2767,2019.11.19,,1/2-1/2,A02,2.13
1211,"Nakamura, Hikaru","So, Wesley",2900,2816,2020.12.09,,1/2-1/2,,2.4
1212,"Mamedyarov, Shakhriyar","So, Wesley",2774,2754,2019.06.13,,1/2-1/2,,15.4
1213,"Nguyen, Ngoc Truong Son","So, Wesley",2616,2656,2010.02.11,swiss,1-0,A07,3
1214,"So, Wesley","Duda, Jan Krzysztof",2780,2737,2018.11.30,,1/2-1/2,B80,?
1215,"Von Meijenfeldt, Bart","So, Wesley",2154,2515,2011.07.19,,0-1,B23,1
1216,"So, Wesley","Aghasaryan, Robert",2165,1599,????.??.??,,1-0,B81,6.12
1217,"So, Wesley","Carlsen, Magnus",2770,2863,2020.09.29,,1/2-1/2,B30,4.8
1218,"So, Wesley","El Taher, Fouad",2254,2468,2006.04.26,,1-0,C26,4.9
1219,"Firman Syah, Farid","So, Wesley",,2165,2005.??.??,swiss,0-1,B33,9
1220,"So, Wesley","Torre, Eugenio",2411,2552,2006.11.18,swiss,1/2-1/2,C24,3
1221,"Carlsen, Magnus","So, Wesley",2881,2741,2020.11.29,schev,1-0,,20.1
1222,"Vachier Lagrave, Maxime","So, Wesley",2778,2770,2020.09.24,,0-1,D37,2.7
1223,"Kravtsiv, Martyn","So, Wesley",2555,2577,2008.08.11,swiss,0-1,B35,9
1224,"Manik, Mikulas","So, Wesley",2454,2411,2006.10.22,,1/2-1/2,B31,3
1225,"Navara, David","So, Wesley",2738,2765,2019.02.23,match (blitz),1-0,A33,5.3
1226,"So, Wesley","Topalov, Veselin",2771,2761,2016.08.11,,*,A20,6.1
1227,"So, Wesley","Zhou, Jianchao",2755,2580,2014.10.13,k.o. (rapid),1/2-1/2,D37,1.2
1228,"So, Wesley","Javakhadze, Zurab",,,2003.10.28,,1-0,B10,6
1229,"Vidit, Santosh Gujrathi","So, Wesley",2718,2780,2018.10.09,,1-0,E06,2.6
1230,"So, Wesley","Vachier Lagrave, Maxime",2770,2778,2020.06.08,,1/2-1/2,E92,1.10
1231,"Karjakin, Sergey","So, Wesley",2773,2770,2016.07.13,swiss,1/2-1/2,C65,1
1232,"So, Wesley","Carlsen, Magnus",2773,2844,2016.01.30,tourn,1/2-1/2,A30,12
1233,"So, Wesley","Carlsen, Magnus",2754,2875,2019.07.06,,1/2-1/2,E34,10.1
1234,"Bykhovsky, Anatoly","So, Wesley",,,2014.04.13,,0-1,D45,5
1235,"So, Wesley","Ding, Liren",2810,2777,2017.09.19,,1/2-1/2,C54,6.1
1236,"Kovalev, Vitaly","So, Wesley",2623,2772,2022.02.19,rapid,1/2-1/2,C67,3
1237,"Pipan, Tim","So, Wesley",,,2003.10.25,,0-1,B33,3
1238,"Swiercz, Dariusz","So, Wesley",2655,2772,2021.08.18,,0-1,C67,2.3
1239,"Felgaer, Ruben","So, Wesley",2591,2610,2008.11.25,,1/2-1/2,B40,11
1240,"So, Wesley","alsayed, mohammed",2641,2496,2009.05.19,,1/2-1/2,C41,7
1241,"So, Wesley","Barcenilla, Rogelio",2658,2518,2011.07.18,tourn,1-0,E84,4
1242,"Anand, Viswanathan","So, Wesley",2759,2778,2018.06.16,blitz,1/2-1/2,C77,12
1243,"Dominguez Perez, Leinier","So, Wesley",2739,2788,2017.11.12,match (blitz),1/2-1/2,C18,6.3
1244,"So, Wesley","Grischuk, Arina",2799,2767,2018.03.20,tourn,1/2-1/2,C67,9.1
1245,"So, Wesley","Howell, David W L",2531,2527,2007.10.07,,1-0,C47,5
1246,"Holt, Conrad","So, Wesley",2530,2788,2015.04.09,,1-0,D97,8
1247,"So, Wesley","Anton Guijarro, David",2772,2691,2022.02.19,rapid,1/2-1/2,B12,7
1248,"Nakamura, Hikaru","So, Wesley",2900,2816,2020.12.09,,1-0,,1.5
1249,"Bitoon, Richard","So, Wesley",2476,2665,2010.06.01,tourn,0-1,B77,9
1250,"Carlsen, Magnus","So, Wesley",2855,2770,2016.06.19,tourn (blitz),1-0,D11,8
1251,"So, Wesley","Topalov, Veselin",2772,2736,2019.05.12,blitz,1/2-1/2,,21.2
1252,"So, Wesley","Artemiev, Victor",2767,2746,2019.12.05,,1-0,B46,3.8
1253,"Bluebaum, Matthias","So, Wesley",2646,2810,2017.09.08,k.o.,1/2-1/2,D40,2.4
1254,"So, Wesley","Carlsen, Magnus",2815,2832,2017.11.18,k.o. (blitz),1/2-1/2,A14,3.19
1255,"Vachier Lagrave, Maxime","So, Wesley",2778,2776,2019.08.18,,1/2-1/2,C53,2.5
1256,"So, Wesley","Mamedyarov, Shakhriyar",2767,2767,2019.10.02,,1-0,D12,1.8
1257,"So, Wesley","Caruana, Fabiano",2770,2820,2021.06.22,blitz,1/2-1/2,E53,10.2
1258,"So, Wesley","Haessel, Dale R",2744,2168,2014.06.29,tourn,1-0,D70,9.2
1259,"So, Wesley","Oussedik, Elias",2822,2155,2017.03.25,,1-0,A31,4.5
1260,"So, Wesley","Nakamura, Hikaru",2760,2741,2019.11.25,blitz,1/2-1/2,D37,8.4
1261,"So, Wesley","Oboladze, Luka",2776,2340,2018.09.25,,1-0,B41,?
1262,"Radjabov, Teimour","So, Wesley",2763,2778,2021.10.01,,1-0,D59,6.1
1263,"So, Wesley","Holzke, Frank",2627,2524,2009.01.25,tourn,0-1,C78,8
1264,"Navara, David","So, Wesley",2730,2773,2016.01.21,tourn,1/2-1/2,D38,5
1265,"Nakamura, Hikaru","So, Wesley",2805,2772,2019.05.11,blitz,1-0,,17.1
1266,"Sandipan, Chanda","So, Wesley",2563,2516,2007.09.23,swiss,1/2-1/2,B30,5
1267,"So, Wesley","Carlsen, Magnus",2770,2863,2020.05.24,,0-1,C65,1.12
1268,"Antonio, Rogelio Jr","So, Wesley",2519,2627,2009.03.27,,1/2-1/2,B31,6
1269,"So, Wesley","Speelman, Jonathan S",2765,2509,2020.01.13,,1-0,A40,2
1270,"Ju, Wenjun","So, Wesley",2560,2772,2021.08.01,,1/2-1/2,,6.3
1271,"So, Wesley","Le, Quang Liem",2770,2709,2020.09.26,,1-0,C53,3.3
1272,"Nakamura, Hikaru","So, Wesley",2745,2767,2020.02.21,,0-1,C46,4.15
1273,"Aronian, Levon","So, Wesley",2767,2780,2018.08.25,,1/2-1/2,E06,7.2
1274,"Vachier Lagrave, Maxime","So, Wesley",2784,2770,2021.02.06,rapid,1-0,C65,2.8
1275,"So, Wesley","Duda, Jan Krzysztof",2778,2756,2021.10.03,,1-0,A34,8.5
1276,"So, Wesley","Sutovsky, Emil",2744,2620,2014.07.12,swiss,1/2-1/2,E62,1.2
1277,"So, Wesley","Oparin, Grigoriy",2765,2650,2020.01.27,,1-0,C84,4
1278,"Wei, Yi","So, Wesley",2729,2780,2018.07.29,,0-1,C83,22
1279,"So, Wesley","Zhigalko, Sergei",2779,2654,2015.08.15,team-tourn,1-0,A17,13.3
1280,"So, Wesley","Kasparov, Garry",2773,2812,2016.04.28,tourn (blitz),1-0,D85,4
1281,"So, Wesley","Nakamura, Hikaru",2767,2745,2020.02.21,,0-1,C65,4.26
1282,"So, Wesley","Anand, Viswanathan",2754,2767,2019.06.09,,1/2-1/2,,10.2
1283,"So, Wesley","Silva, Carlos",2788,,2015.02.20,,1/2-1/2,A29,?
1284,"So, Wesley","Vidit, Santosh Gujrathi",2741,2636,2021.04.25,,1-0,,9.6
1285,"Harikrishna, Pentala","So, Wesley",2734,2763,2019.07.14,,1/2-1/2,,4.2
1286,"Llanes Hurtado, Miguel","So, Wesley",2480,2653,2012.06.03,team-tourn,1/2-1/2,A09,4.6
1287,"So, Wesley","Carlsen, Magnus",1500,2816,2020.05.24,,*,C65,1.12
1288,"Aronian, Levon","So, Wesley",2794,2799,2018.03.27,tourn,1/2-1/2,A30,14
1289,"Nolte, Rolando","So, Wesley",2402,2531,2007.12.02,swiss,0-1,B30,2
1290,"Halkias, Stelios","So, Wesley",2571,2411,2006.11.11,,1/2-1/2,E13,8
1291,"Vachier Lagrave, Maxime","So, Wesley",2774,2767,2019.11.19,,0-1,C65,2.25
1292,"So, Wesley","Vachier Lagrave, Maxime",2770,2758,2021.03.14,,1/2-1/2,D14,10.6
1293,"So, Wesley","Hoang Thong, Tu",2451,2469,2007.01.11,,1/2-1/2,C47,9
1294,"Papin, Vasily","So, Wesley",2568,2673,2011.02.10,swiss,1/2-1/2,D23,3
1295,"So, Wesley","Navara, David",2765,2738,2019.02.23,match (blitz),0-1,B13,2.3
1296,"Grischuk, Alexander","So, Wesley",2775,2754,2019.06.05,,1/2-1/2,,3.5
1297,"So, Wesley","Ni, Hua",2665,2667,2010.04.27,,0-1,D15,7
1298,"So, Wesley","Nguyen, Thanh Son",2665,2440,2010.04.21,,1-0,D94,1
1299,"So, Wesley","Tomashevsky, Evgeny",2773,2728,2016.01.27,tourn,1/2-1/2,A29,10
1300,"Moiseenko, Alexander","So, Wesley",2710,2779,2015.08.07,team-tourn,1/2-1/2,D22,4.1
1301,"Carlsen, Magnus","So, Wesley",2832,2815,2017.11.18,k.o. (blitz),1/2-1/2,D00,3.22
1302,"So, Wesley","Nakamura, Hikaru",2770,2736,2020.12.12,,1-0,B06,3.54
1303,"Nepomniachtchi, Ian","So, Wesley",2784,2770,2020.09.17,rapid,1/2-1/2,C24,7.3
1304,"So, Wesley","Gomez, John Paul",2577,2457,2008.09.08,swiss,0-1,C11,2
1305,"Checa, Nicolas","So, Wesley",2506,2762,2019.03.21,team-k.o.,1/2-1/2,D27,1
1306,"So, Wesley","Duda, Jan Krzysztof",2770,2743,2020.11.19,schev,0-1,E42,2.13
1307,"So, Wesley","Sanikidze, Tornike",2577,2486,2008.08.10,swiss,1/2-1/2,B65,8
1308,"Hou, Yifan","So, Wesley",2590,2641,2009.05.22,swiss,1/2-1/2,C11,10
1309,"So, Wesley","Anand, Viswanathan",2754,2767,2019.06.29,,1/2-1/2,,4.3
1310,"So, Wesley","Barbosa, Oliver",2658,2514,2011.07.20,tourn,1/2-1/2,E55,8
1311,"So, Wesley","Svidler, Peter",2770,2714,2021.06.26,rapid,1/2-1/2,,1.8
1312,"So, Wesley","Harikrishnan, M.",2763,2734,2019.07.14,game,1-0,C53,1.3
1313,"So, Wesley","Carlsen, Magnus",2815,2832,2017.11.18,k.o. (blitz),1/2-1/2,A43,3.9
1314,"Eduardovich Akobian, Varuzhan","So, Wesley",2647,2786,2018.04.27,,1/2-1/2,D82,9
1315,"Vachier Lagrave, Maxime","So, Wesley",2778,2770,2020.09.24,,1/2-1/2,A07,2.3
