,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening
3121,"Kramnik, Vladimir","Grischuk, Alexander",2785,2747,2011.05.16,k.o. (rapid),1/2-1/2,A34
3122,"Karjakin, Sergey","Grischuk, Alexander",2786,2764,2013.02.17,k.o. (rapid),1/2-1/2,C67
3123,"Aronian, Levon","Grischuk, Alexander",2765,2771,2015.08.27,tourn,1/2-1/2,B13
3124,"Grischuk, Alexander","Zakharov, Alexander S",2340,2330,1997.??.??,,1/2-1/2,C06
3125,"Grischuk, Alexander","Kramnik, Vladimir",2776,2753,2021.06.17,,1/2-1/2,A30
3126,"Grischuk, Alexander","Wei, Yi",2777,2732,2020.12.04,,1-0,B23
3127,"Duda, Jan Krzysztof","Grischuk, Alexander",2748,2764,2019.11.17,,1/2-1/2,C48
3128,"Santos Ruiz, Nestor","Grischuk, Alexander",,2712,2003.03.16,swiss (blitz),0-1,D10
3129,"Adams, Michael","Grischuk, Alexander",2737,2747,2015.12.11,swiss,1/2-1/2,B91
3130,"Jakovenko, Dmitry","Grischuk, Alexander",2733,2810,2015.02.20,tourn,1/2-1/2,A62
3131,"Yu, Shaoteng","Grischuk, Alexander",2520,2712,2003.03.15,swiss (blitz),1-0,B92
3132,"Grischuk, Alexander","Bacrot, Etienne",,,1992.??.??,,1-0,B01
3133,"Grischuk, Alexander","Fedoseev, Vladimir",2771,2659,2015.09.16,k.o.,1/2-1/2,A15
3134,"Smirin, Ilia","Grischuk, Alexander",2609,2771,2018.12.29,swiss,1/2-1/2,C67
3135,"Grischuk, Alexander","Nepomniachtchi, Ian",2766,2757,2018.08.07,,1-0,D85
3136,"David, Alberto","Grischuk, Alexander",2548,2712,2003.02.02,team,0-1,D19
3137,"Radjabov, Teimour","Grischuk, Alexander",2599,2671,2002.04.04,k.o. (rapid),0-1,D20
3138,"Grischuk, Alexander","Shulman, Yury",2720,2565,2005.12.04,k.o.,1-0,D31
3139,"Grischuk, Alexander","Giri, Anish",2784,2731,2020.06.26,,1/2-1/2,
3140,"Kramnik, Vladimir","Grischuk, Alexander",2753,2776,2021.06.17,,1/2-1/2,B90
3141,"Gelfand, Boris","Grischuk, Alexander",2723,2717,2006.03.18,tourn (rapid),1/2-1/2,E15
3142,"Grischuk, Alexander","Filippov, Valerij",2719,2639,2004.06.24,k.o.,1/2-1/2,B31
3143,"Gasimov, Ilgar","Grischuk, Alexander",2759,2736,2010.01.08,team-tourn,0-1,B97
3144,"Dowson, David","Grischuk, Alexander",2494,2606,2000.10.07,,0-1,C96
3145,"Fedoseev, Vladimir","Grischuk, Alexander",2665,2752,2016.10.24,,1/2-1/2,B90
3146,"Grischuk, Alexander","Malakhov, Vladimir",2789,2696,2014.09.06,tourn (blitz),1/2-1/2,C50
3147,"Grischuk, Alexander","Giri, Anish",2785,2737,2013.09.30,tourn,1-0,A28
3148,"Grischuk, Alexander","Kramnik, Vladimir",2776,2753,2021.06.17,,1/2-1/2,A30
3149,"Grischuk, Alexander","Fressinet, Laurent",2750,2712,2015.11.20,team-swiss,1-0,C67
3150,"Goganov, Aleksey","Grischuk, Alexander",2635,2752,2016.10.16,tourn,1/2-1/2,E14
3151,"Vachier Lagrave, Maxime","Grischuk, Alexander",2795,2750,2017.10.23,k.o. (blitz),0-1,E68
3152,"Tkachiev, Vladislav","Grischuk, Alexander",2664,2728,2008.08.29,tourn (blitz),1/2-1/2,B14
3153,"Feller, Sebastien","Grischuk, Alexander",2666,2746,2011.08.31,k.o.,1/2-1/2,E97
3154,"Grischuk, Alexander","Vachier Lagrave, Maxime",2750,2795,2017.10.23,k.o. (blitz),1/2-1/2,A48
3155,"Bacrot, Etienne","Grischuk, Alexander",2723,2785,2013.10.04,tourn,1/2-1/2,D87
3156,"Le, Quang Liem","Grischuk, Alexander",2737,2772,2017.12.13,tourn (blitz),0-1,D24
3157,"Grischuk, Alexander","Dominguez Perez, Leinier",2777,2758,2020.09.19,blitz,1/2-1/2,E48
3158,"Grischuk, Alexander","Vachier Lagrave, Maxime",2777,2778,2020.10.04,k.o. (blitz),1-0,B38
3159,"Carlsen, Magnus","Grischuk, Alexander",2876,2781,2015.06.21,tourn,1-0,B91
3160,"Dolinskij, Boris","Grischuk, Alexander",2265,2365,1996.??.??,swiss,0-1,E92
3161,"Nepomniachtchi, Ian","Grischuk, Alexander",2778,2784,2021.02.06,rapid,1-0,
3162,"Grischuk, Alexander","Fressinet, Laurent",2764,2700,2012.12.16,tourn (blitz),1-0,A07
3163,"Le, Tuan Minh","Grischuk, Alexander",2514,2778,2021.08.10,,0-1,A46
3164,"Grischuk, Alexander","Jobava, Baadur",2777,2603,2020.10.03,swiss (blitz),1-0,C01
3165,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2774,2775,2019.06.09,,1/2-1/2,
3166,"Grischuk, Alexander","Jorgensen, Stig E",2375,2065,1996.??.??,,1-0,B53
3167,"Grischuk, Alexander","Kasparov, Garry",2778,2812,2021.07.11,,1-0,
3168,"Ivanchuk, Vassily","Grischuk, Alexander",2748,2756,2010.03.20,tourn (rapid),1-0,B97
3169,"Grischuk, Alexander","Mamedov, Rauf",2785,2678,2017.10.12,team-swiss,1/2-1/2,B77
3170,"Grischuk, Alexander","Gelfand, Boris",2728,2720,2008.08.30,tourn (blitz),1-0,E18
3171,"Smirin, Ilia","Grischuk, Alexander",2638,2752,2012.10.11,team-swiss,1/2-1/2,C67
3172,"Gelfand, Boris","Grischuk, Alexander",2761,2736,2010.02.20,tourn,1/2-1/2,A29
3173,"Smirin, Ilia","Grischuk, Alexander",2659,2709,2006.09.07,match (blitz),1/2-1/2,D94
3174,"Grischuk, Alexander","Dvalishvili, Pavel S",2726,2472,2007.08.26,,1-0,E01
3175,"Ragger, Markus","Grischuk, Alexander",2698,2774,2015.10.19,team-swiss,0-1,E99
3176,"Grischuk, Alexander","Bok, Benjamin",2759,2640,2019.09.15,,1/2-1/2,E52
3177,"Riazantsev, Alexander","Grischuk, Alexander",2638,2777,2020.05.13,,0-1,A40
3178,"Grischuk, Alexander","Zvjaginsev, Vadim",2733,2635,2005.08.13,swiss (rapid),1-0,C11
3179,"Quparadze, Giga","Grischuk, Alexander",2462,2777,2019.12.30,blitz,0-1,B01
3180,"Grischuk, Alexander","Nakamura, Hikaru",2777,2736,2020.09.19,blitz,1/2-1/2,E53
3181,"Grischuk, Alexander","Aronian, Levon",2766,2767,2018.08.13,tourn (rapid),1/2-1/2,A16
3182,"Grischuk, Alexander","Malakhov, Vladimir",2785,2691,2017.10.14,team-swiss,1/2-1/2,D15
3183,"Westerberg, Jonathan","Grischuk, Alexander",2631,2746,2011.07.21,,0-1,A68
3184,"Grischuk, Alexander","Carlsen, Magnus",2777,2863,2020.09.19,blitz,1/2-1/2,C67
3185,"Karjakin, Sergey","Grischuk, Alexander",2779,2752,2016.06.18,,0-1,E90
3186,"Grischuk, Alexander","Dreev, Aleksey",2701,2695,2003.05.24,,1-0,B12
3187,"Grischuk, Alexander","Balakrishnan, Praveen",2777,2498,2020.09.01,swiss (blitz),0-1,B66
3188,"Grischuk, Alexander","Vachier Lagrave, Maxime",2766,2779,2018.08.15,tourn (rapid),0-1,B92
3189,"Grischuk, Alexander","Ghaem Maghami, Ehsan",2666,2513,2001.11.28,,1-0,B90
3190,"Aronian, Levon","Grischuk, Alexander",2750,2733,2009.03.07,,1/2-1/2,E92
3191,"Grischuk, Alexander","Khairullin, Ildar",2756,2617,2010.04.07,team-tourn,1-0,E04
3192,"Grischuk, Alexander","Navara, David",2771,2739,2019.04.08,tourn,1-0,B12
3193,"Yu, Yangyi","Grischuk, Alexander",2753,2761,2017.07.21,match,1/2-1/2,A49
3194,"Nakamura, Hikaru","Grischuk, Alexander",2777,2766,2018.08.15,tourn (rapid),1-0,C67
3195,"Giri, Anish","Grischuk, Alexander",2764,2777,2020.06.28,,1/2-1/2,B13
3196,"Vorotnikov, Vladislav V","Grischuk, Alexander",2510,2375,1996.??.??,,1/2-1/2,C26
3197,"Grischuk, Alexander","Nijboer, Friso",2789,2528,2014.09.14,tourn,1-0,A88
3198,"Grischuk, Alexander","Ivanchuk, Vassily",2702,2711,2002.06.05,k.o. (rapid),1-0,B33
3199,"Kramnik, Vladimir","Grischuk, Alexander",2801,2761,2012.06.07,tourn (blitz),1/2-1/2,A38
3200,"Grischuk, Alexander","Bareev, Evgeny",2788,2664,2019.08.05,rapid,1-0,
3201,"Rublevsky, Sergei","Grischuk, Alexander",2680,2717,2007.06.13,k.o.,0-1,C45
3202,"Grischuk, Alexander","Gelfand, Boris",2767,2695,2018.03.05,tourn (blitz),1-0,B25
3203,"Firouzja, Alireza","Grischuk, Alexander",2759,2776,2021.05.24,,0-1,
3204,"Morozevich, Alexander","Grischuk, Alexander",2741,2710,2005.01.17,tourn,0-1,B21
3205,"Grischuk, Alexander","Vallejo Pons, Francisco",2779,2706,2013.06.09,swiss (blitz),1-0,A11
3206,"Grischuk, Alexander","Almasi, Zoltan",2752,2707,2011.12.13,swiss (blitz),1-0,A07
3207,"Grischuk, Alexander","Vitiugov, Nikita",2766,2727,2019.07.13,,1/2-1/2,
3208,"Grischuk, Alexander","Zvjaginsev, Vadim",2705,2650,2004.09.05,tourn (blitz),1-0,E81
3209,"Nakamura, Hikaru","Grischuk, Alexander",2785,2742,2017.02.24,,1/2-1/2,B90
3210,"Socko, Bartosz","Grischuk, Alexander",2435,2340,1997.??.??,swiss,1/2-1/2,B48
3211,"Grischuk, Alexander","Akopian, Vladimir Eduardovic",2748,2696,2009.04.22,tourn,1/2-1/2,D17
3212,"Grischuk, Alexander","Wesley, George",2766,2780,2018.08.15,,0-1,A35
3213,"Gelfand, Boris","Grischuk, Alexander",2761,2736,2010.01.13,team-tourn,1/2-1/2,E07
3214,"Krasnov, Sergey","Grischuk, Alexander",2345,,1995.??.??,,0-1,C53
3215,"Grischuk, Alexander","Jakovenko, Dmitry",2728,2709,2008.08.02,tourn,1/2-1/2,E05
3216,"Grischuk, Alexander","Nakamura, Hikaru",2750,2786,2017.05.20,,1/2-1/2,E01
3217,"Grischuk, Alexander","Caruana, Fabiano",2782,2799,2017.11.10,match (rapid),1-0,D20
3218,"Bareev, Evgeny","Grischuk, Alexander",2707,2671,2002.01.21,tourn,1/2-1/2,D34
3219,"Grischuk, Alexander","Topalov, Veselin",2763,2752,2012.07.09,tourn (blitz),1/2-1/2,B36
3220,"Grischuk, Alexander","Van Wely, Loek",2717,2647,2006.03.28,rapid,1-0,B31
3221,"Grischuk, Alexander","Bologan, Victor",2719,2665,2004.04.23,swiss,1/2-1/2,C42
3222,"Grischuk, Alexander","Mamedyarov, Shakhriyar",2783,2757,2013.12.12,swiss (rapid),1-0,B12
3223,"Grischuk, Alexander","Nepomniachtchi, Ian",2779,2717,2013.06.10,swiss (blitz),1-0,E60
3224,"Bobrov, Yury","Grischuk, Alexander",2205,2395,1998.??.??,,0-1,B22
3225,"Grischuk, Alexander","Smirnov, Anton",2777,2604,2020.01.06,,1/2-1/2,A06
3226,"Grischuk, Alexander","Carlsen, Magnus",2754,2857,2016.08.23,match (blitz),1/2-1/2,D37
3227,"Grischuk, Alexander","Lupulescu, Constantin",2785,2630,2013.11.14,team-swiss,1-0,B12
3228,"Anand, Viswanathan","Grischuk, Alexander",2768,2766,2018.08.25,,1/2-1/2,C50
3229,"Grischuk, Alexander","Gharibyan, Mamikon",2777,2432,2020.08.11,swiss (blitz),1-0,D38
3230,"Topalov, Veselin","Grischuk, Alexander",2801,2717,2006.03.24,rapid,1-0,A15
3231,"Firouzja, Alireza","Grischuk, Alexander",2749,2777,2020.12.25,,0-1,D00
3232,"Grischuk, Alexander","Brynell, Stellan",2702,2508,2002.12.15,team-tourn,1-0,C14
3233,"Grischuk, Alexander","Anand, Viswanathan",2715,2801,2007.11.21,,1-0,E17
3234,"Grischuk, Alexander","Terry, Renato",2777,2504,2020.10.03,swiss (blitz),1-0,C00
3235,"Grischuk, Alexander","Zhang, Zhong",2719,2639,2004.03.26,,1-0,C92
3236,"Grischuk, Alexander","Khusnutdinov, Rustam",2737,2458,2016.12.29,swiss (blitz),1-0,A45
3237,"Har Zvi, Ronen","Grischuk, Alexander",2505,2702,2002.09.22,team-swiss,0-1,A47
3238,"Grischuk, Alexander","Mchedlishvili, Mikheil",2792,2632,2014.06.19,swiss (blitz),1-0,B22
3239,"Grischuk, Alexander","Karjakin, Sergey",2797,2767,2014.10.03,tourn,1/2-1/2,E16
3240,"Grischuk, Alexander","Tkachiev, Vladislav",2606,2657,2000.12.09,k.o.,1/2-1/2,C88
3241,"Atabayev, Yusup","Grischuk, Alexander",2428,2771,2015.09.12,,1/2-1/2,C65
3242,"Karjakin, Sergey","Grischuk, Alexander",2766,2765,2020.05.12,,0-1,
3243,"Grischuk, Alexander","Van Wely, Loek",2710,2679,2005.01.29,tourn,1/2-1/2,D39
3244,"Grischuk, Alexander","Potkin, Vladimir",2771,2597,2018.12.27,swiss (rapid),0-1,A09
3245,"Nepomniachtchi, Ian","Grischuk, Alexander",2757,2766,2018.08.07,,1/2-1/2,C45
3246,"Grischuk, Alexander","Nepomniachtchi, Ian",2766,2757,2018.08.07,,1-0,A88
3247,"Aronian, Levon","Grischuk, Alexander",2764,2766,2018.06.16,blitz,1-0,B89
3248,"Rapport, Richard","Grischuk, Alexander",2698,2750,2017.08.03,,0-1,A01
3249,"Grischuk, Alexander","Artemiev, Vladislav",2776,2704,2021.06.23,k.o.,0-1,B28
3250,"Grischuk, Alexander","Nepomniachtchi, Ian",2777,2784,2020.09.19,blitz,1-0,D02
3251,"Grischuk, Alexander","Kogan, Arthur",2719,2543,2004.01.31,team,1/2-1/2,A20
3252,"Azarov, Sergei Nikolaevich","Grischuk, Alexander",2445,2490,1998.10.31,,1/2-1/2,D45
3253,"Jumabayev, Rinat","Grischuk, Alexander",2525,2763,2012.07.09,tourn (blitz),0-1,A33
3254,"Wesley, George","Grischuk, Alexander",2822,2750,2017.06.25,,1-0,E99
3255,"Grischuk, Alexander","Ivanchuk, Vassily",2747,2779,2011.03.19,tourn (rapid),0-1,E11
3256,"Stanford, Maxim Barth","Grischuk, Alexander",2415,2719,2008.10.18,team-swiss,0-1,A46
3257,"Batsanin, Dmitry","Grischuk, Alexander",2300,2340,1997.??.??,,1-0,C45
3258,"Aronian, Levon","Grischuk, Alexander",2781,2777,2020.12.25,,0-1,A00
3259,"Grischuk, Alexander","Mamedyarov, Shakhriyar",2766,2808,2018.06.16,blitz,1-0,C60
3260,"Timofeev, Artyom","Grischuk, Alexander",2637,2715,2007.12.28,,0-1,B12
3261,"Leko, Peter","Grischuk, Alexander",2731,2795,2014.11.14,tourn (blitz),1-0,B90
3262,"Grischuk, Alexander","Mamedyarov, Shakhriyar",2810,2765,2014.12.13,tourn (blitz),1-0,A50
3263,"Karjakin, Sergey","Grischuk, Alexander",2782,2766,2018.06.12,blitz,1-0,C53
3264,"Grischuk, Alexander","Georgiev, Kiril",2702,2654,2002.09.24,team-swiss,1/2-1/2,C67
3265,"Andreikin, Dmitry","Grischuk, Alexander",2726,2777,2020.10.03,swiss (blitz),0-1,B23
3266,"Grischuk, Alexander","Radjabov, Teimour",2732,2650,2003.11.01,k.o. (rapid),1-0,B31
3267,"Grischuk, Alexander","Tkachiev, Vladislav",2712,2642,2003.05.10,team,1-0,C91
3268,"Grischuk, Alexander","Agrest, Evgenij",2732,2605,2003.08.17,,1-0,B07
3269,"Grischuk, Alexander","Duda, Jan Krzysztof",2766,2737,2018.09.18,,1/2-1/2,B80
3270,"Xu, Xiangyu","Grischuk, Alexander",2576,2759,2019.09.16,,0-1,D38
3271,"Van Wely, Loek","Grischuk, Alexander",2697,2671,2002.01.16,tourn,0-1,D34
3272,"Grischuk, Alexander","Nakamura, Hikaru",2719,2704,2008.11.21,,1-0,E32
3273,"Ivanchuk, Vassily","Grischuk, Alexander",2781,2728,2008.08.29,tourn (blitz),1-0,D12
3274,"Grischuk, Alexander","Smirin, Ilia",2606,2677,2000.12.02,,1-0,B32
3275,"Bok, Benjamin","Grischuk, Alexander",2598,2737,2016.12.29,swiss (blitz),0-1,C60
3276,"Carlsen, Magnus","Grischuk, Alexander",2835,2761,2012.06.12,swiss,1/2-1/2,
3277,"Carlsen, Magnus","Grischuk, Alexander",2837,2772,2017.12.28,swiss (rapid),0-1,A05
3278,"Bortnyk, Olexandr","Grischuk, Alexander",2579,2747,2016.06.05,,1-0,B10
3279,"Berelowitsch, Alexander","Grischuk, Alexander",2515,2395,1998.??.??,,1/2-1/2,C45
3280,"Le, Quang Liem","Grischuk, Alexander",2690,2765,2020.05.17,,1/2-1/2,
3281,"Gorbatov, Alexej","Grischuk, Alexander",2420,,1995.??.??,,1-0,C54
3282,"Grischuk, Alexander","Carlsen, Magnus",2750,2832,2017.11.21,k.o. (blitz),0-1,C49
3283,"Grischuk, Alexander","Kramnik, Vladimir",2747,2785,2011.05.16,k.o. (rapid),1/2-1/2,D37
3284,"Grischuk, Alexander","Gulko, Boris",2606,2643,2000.07.15,tourn,1-0,C02
3285,"Grischuk, Alexander","Tari, Aryan",2771,2620,2018.12.29,swiss (blitz),1-0,A11
3286,"Onischuk, Alexander","Grischuk, Alexander",2652,2719,2004.03.22,tourn,1/2-1/2,E32
3287,"Nyzhnyk, Illya","Grischuk, Alexander",2665,2777,2020.03.13,,1-0,D38
3288,"Grischuk, Alexander","Dominguez Perez, Leinier",2737,2739,2016.12.28,rapid,1/2-1/2,D31
3289,"Kravtsiv, Martyn","Grischuk, Alexander",2598,2764,2022.01.04,,1/2-1/2,B51
3290,"Vachier Lagrave, Maxime","Grischuk, Alexander",2775,2766,2019.07.18,,1/2-1/2,
3291,"Grischuk, Alexander","Movsesian, Sergei",2746,2700,2011.07.19,team-tourn,1/2-1/2,D15
3292,"Vachier Lagrave, Maxime","Grischuk, Alexander",2804,2783,2017.09.14,,1/2-1/2,C54
3293,"Harikrishna, Pentala","Grischuk, Alexander",2690,2784,2020.06.20,,1-0,
3294,"Grischuk, Alexander",Sebastian,2712,,2003.03.17,swiss (blitz),1-0,C72
3295,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2808,2766,2018.06.24,tourn (rapid),1/2-1/2,A48
3296,"Grischuk, Alexander","Dominguez Perez, Leinier",2783,2754,2013.12.17,swiss (rapid),0-1,C00
3297,"Grischuk, Alexander","Yu, Yangyi",2750,2705,2019.06.03,blitz,1-0,
3298,"Gasimov, Ilgar","Grischuk, Alexander",2760,2746,2011.07.20,team-tourn,1-0,C54
3299,"Grischuk, Alexander","Sulskis, Sarunas",2671,2579,2002.02.07,,1-0,C84
3300,"Jobava, Baadur","Grischuk, Alexander",2603,2776,2021.05.13,,1/2-1/2,
3301,"Grischuk, Alexander","Hellers, Ferdinand",2777,2592,2020.03.02,,1-0,B07
3302,"Grischuk, Alexander","Tiviakov, Sergei",,,2006.??.??,tourn,1/2-1/2,B01
3303,"Harikrishna, Pentala","Grischuk, Alexander",2731,2794,2015.04.25,team-tourn,1/2-1/2,A33
3304,"Grischuk, Alexander","Duda, Jan Krzysztof",2766,2737,2018.09.18,,0-1,B97
3305,"Grischuk, Alexander","Wang, Hao",2772,2690,2017.12.05,team-tourn,1/2-1/2,D35
3306,"Kamsky, Gata","Grischuk, Alexander",2690,2720,2005.12.07,k.o.,1/2-1/2,C91
3307,"Balashov, Yuri S","Grischuk, Alexander",2555,2395,1998.07.05,,1/2-1/2,D30
3308,"Grischuk, Alexander","Karjakin, Sergey",2777,2752,2020.11.18,rapid,1/2-1/2,A07
3309,"Sulava, Nenad","Grischuk, Alexander",2478,2724,2005.05.06,team,0-1,D92
3310,"Grischuk, Alexander","Nakamura, Hikaru",2797,2764,2014.10.05,tourn,1/2-1/2,E97
3311,"Grischuk, Alexander","Ivanchuk, Vassily",2810,2704,2014.12.13,tourn (blitz),1-0,D02
3312,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2757,2750,2019.06.03,blitz,1-0,
3313,"Grischuk, Alexander","Andriasian, Zaven",2792,2611,2014.06.19,swiss (blitz),0-1,A26
3314,"Grischuk, Alexander","Karjakin, Sergey",2760,2739,2010.05.28,k.o. (rapid),0-1,D13
3315,"Bologan, Victor","Grischuk, Alexander",2672,2779,2013.06.07,swiss (rapid),0-1,C65
3316,"Rublevsky, Sergei","Grischuk, Alexander",2680,2717,2007.06.13,k.o.,0-1,C45
3317,"Grischuk, Alexander","Vachier Lagrave, Maxime",2750,2795,2017.10.23,k.o. (blitz),1-0,A04
3318,"Pichot, Alan","Grischuk, Alexander",2630,2776,2021.05.23,,0-1,
3319,"Grischuk, Alexander","Tomashevsky, Evgeny",2777,2706,2020.05.14,,1-0,D02
3320,"Gelfand, Boris","Grischuk, Alexander",2741,2774,2015.10.14,swiss (blitz),0-1,A40
3321,"Grischuk, Alexander","Tkachiev, Vladislav",2702,2633,2002.04.29,k.o. (rapid),1/2-1/2,C89
3322,"Alekseev, Evgeny","Grischuk, Alexander",2691,2760,2010.10.21,team,0-1,D39
3323,"Abdusattorov, Nodirbek","Grischuk, Alexander",2627,2777,2020.08.11,k.o. (blitz),1-0,C50
3324,"Karjakin, Sergey","Grischuk, Alexander",2781,2761,2017.06.22,tourn (rapid),0-1,C07
3325,"Grischuk, Alexander","Ragger, Markus",2757,2655,2011.09.27,team-swiss,1/2-1/2,B12
3326,"Andreikin, Dmitry","Grischuk, Alexander",2724,2776,2021.06.23,k.o.,0-1,B08
3327,"Grischuk, Alexander","Duda, Jan Krzysztof",2777,2753,2020.05.19,,1-0,D11
3328,"Karjakin, Sergey","Grischuk, Alexander",2763,2767,2018.03.05,tourn (blitz),1-0,A12
3329,"Shirov, Alexei","Grischuk, Alexander",2737,2732,2003.10.25,,1/2-1/2,B33
3330,"Aronian, Levon","Grischuk, Alexander",2784,2752,2016.04.06,match (blitz),0-1,D00
3331,"Tomashevsky, Evgeny","Grischuk, Alexander",2706,2785,2013.10.02,tourn,1/2-1/2,A65
3332,"Lima De Morais, Luis Gustavo","Grischuk, Alexander",,,2000.11.??,,1/2-1/2,C45
3333,"Karjakin, Sergey","Grischuk, Alexander",2781,2761,2017.06.24,tourn (rapid),1-0,D02
3334,"Grischuk, Alexander","Bortnyk, Olexandr",2747,2579,2016.06.05,,1-0,B04
3335,"Carlsen, Magnus","Grischuk, Alexander",2832,2750,2017.11.18,k.o. (blitz),1/2-1/2,D32
3336,"Grischuk, Alexander","Filippov, Valerij",2710,2562,2006.10.13,team,1-0,D38
3337,"Iturrizaga Bonelli, Eduardo","Grischuk, Alexander",2597,2777,2020.02.17,,1/2-1/2,A13
3338,"Ponkratov, Pavel","Grischuk, Alexander",2673,2813,2017.12.27,swiss (rapid),1/2-1/2,C45
3339,"Grischuk, Alexander","Ponomariov, Ruslan",2810,2714,2014.12.13,tourn (blitz),1-0,B07
3340,"Grischuk, Alexander","Motylev, Alexander",2789,2686,2014.09.06,tourn (blitz),0-1,D11
3341,"Aronian, Levon","Grischuk, Alexander",2778,2784,2020.06.07,,1-0,
3342,"Nepomniachtchi, Ian","Grischuk, Alexander",2775,2766,2019.07.29,blitz,0-1,
3343,"Rublevsky, Sergei","Grischuk, Alexander",2655,2719,2004.01.30,team,1/2-1/2,C45
3344,"Ponomariov, Ruslan","Grischuk, Alexander",2704,2720,2005.12.12,,1-0,A41
3345,"Grischuk, Alexander","Vaganian, Rafael A",2704,2640,2004.10.23,team-swiss,1/2-1/2,C18
3346,"Padmini, Rout","Grischuk, Alexander",2345,2764,2022.01.04,,0-1,A04
3347,"Korotylev, Alexey","Grischuk, Alexander",2609,2717,2006.01.05,swiss,1-0,E60
3348,"Grischuk, Alexander","Navara, David",2746,2722,2011.09.11,k.o.,1/2-1/2,E11
3349,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2809,2767,2018.03.03,tourn (rapid),1/2-1/2,D73
3350,"Grischuk, Alexander","Le, Quang Liem",2772,2737,2017.12.12,tourn (blitz),1-0,C18
3351,"Grischuk, Alexander","Tkachiev, Vladislav",,,????.??.??,,1-0,
3352,"Grischuk, Alexander","Gasimov, Ilgar",2340,2255,1997.??.??,,1-0,B53
3353,"Grischuk, Alexander","Aronian, Levon",2747,2808,2011.05.09,k.o. (rapid),1-0,D37
3354,"Carlsen, Magnus","Grischuk, Alexander",2832,2750,2017.11.21,k.o. (blitz),1-0,B48
3355,"Grischuk, Alexander","Gasimov, Ilgar",2747,2746,2011.03.24,tourn (rapid),1/2-1/2,A31
3356,"McShane, Luke J","Grischuk, Alexander",2661,2771,2019.03.08,team-tourn,1/2-1/2,C65
3357,"Aronian, Levon","Grischuk, Alexander",2825,2761,2012.06.16,swiss,1/2-1/2,
3358,"Savchenko, Boris","Grischuk, Alexander",2602,2785,2013.09.01,tourn (blitz),0-1,B94
3359,"Ivanchuk, Vassily","Grischuk, Alexander",2704,2810,2014.12.12,swiss (rapid),0-1,D87
3360,"Shirov, Alexei","Grischuk, Alexander",2746,2606,2000.12.12,k.o.,1-0,C65
3361,"Sindarov, Javokhir","Grischuk, Alexander",2544,2777,2020.12.24,,0-1,C55
3362,"Avrukh, Boris","Grischuk, Alexander",2614,2704,2004.10.20,team,1/2-1/2,E04
3363,"Grischuk, Alexander","Kramnik, Vladimir",2795,2760,2014.11.14,tourn (blitz),1-0,A43
3364,"Anand, Viswanathan","Grischuk, Alexander",2764,2766,2019.08.01,blitz,1-0,
3365,"Grischuk, Alexander","Aronian, Levon",2752,2784,2016.04.06,match (blitz),1/2-1/2,A09
3366,"Grischuk, Alexander","Nepomniachtchi, Ian",2766,2757,2018.08.07,,1/2-1/2,A88
3367,"Grischuk, Alexander","Kramnik, Vladimir",2728,2788,2011.05.16,,1/2-1/2,D37
3368,"Topalov, Veselin","Grischuk, Alexander",2767,2780,2013.07.10,tourn,1/2-1/2,C67
3369,"Mamedov, Nidjat","Grischuk, Alexander",2616,2785,2013.11.29,,1/2-1/2,C67
3370,"Grischuk, Alexander","Rublevsky, Sergei",2719,2687,2006.06.28,tourn,1/2-1/2,B46
3371,"Tyshchenko, Alexandra","Grischuk, Alexander Igorevich",,,2006.05.07,team,1/2-1/2,E92
3372,"Grischuk, Alexander","Vachier Lagrave, Maxime",2766,2775,2019.07.19,,0-1,
3373,"Vachier Lagrave, Maxime","Grischuk, Alexander",2795,2750,2017.10.23,k.o. (blitz),0-1,B40
3374,"Grischuk, Alexander","Dubov, Daniil",2777,2699,2020.05.20,,0-1,C41
3375,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2742,2728,2008.08.29,tourn (blitz),1-0,D10
3376,"Mamedyarov, Shakhriyar","Grischuk, Alexander",2774,2775,2019.06.09,,0-1,
3377,"Grischuk, Alexander","Mamedyarov, Shakhriyar",2719,2699,2006.06.21,tourn,1/2-1/2,C92
3378,"Grischuk, Alexander","Najer, Evgeniy",2375,2480,1996.??.??,,0-1,C61
3379,"Firouzja, Alireza","Grischuk, Alexander",2749,2777,2020.12.25,,1-0,B50
3380,"Giri, Anish","Grischuk, Alexander",2764,2777,2020.12.05,,0-1,B96
3381,"Grischuk, Alexander","Karjakin, Sergey",2772,2760,2017.12.30,blitz,0-1,A07
3382,"Grischuk, Alexander","Arnaudov, Petar",2785,2441,2017.10.11,swiss,1-0,B12
3383,"Svidler, Peter","Grischuk, Alexander",2747,2764,2013.03.25,tourn,1/2-1/2,E81
3384,"Grischuk, Alexander","Cioara, Andrei Nestor",2549,2423,1999.08.24,,1-0,B12
3385,"Grischuk, Alexander","Najer, Evgeniy",2549,2562,1999.11.09,,1-0,C02
3386,"Grischuk, Alexander","Kramnik, Vladimir",2764,2810,2013.03.27,tourn,0-1,C67
3387,"Karjakin, Sergey","Grischuk, Alexander",2727,2728,2008.08.29,tourn (blitz),0-1,C18
