,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
2758,"Andreikin, Dmitry","Gogolev, Artem",2729,2303,2022.04.05,,1-0,E11,1
2759,"Andreikin, Dmitry","Liu, Qingnan",2721,2543,2019.04.09,team-tourn,1-0,C42,1.1
2760,"Gusev, Alex","Andreikin, Dmitry",2383,2217,2001.06.16,,1/2-1/2,E60,8
2761,"Andreikin, Dmitry","Krutko, Anatoly",2724,2397,2022.02.22,,1-0,E73,1
2762,"Alekseev, Evgeny A","Andreikin, Dmitry",2616,2418,2004.05.23,swiss,1/2-1/2,B06,3
2763,"Andreikin, Dmitry","Drygalov, Andrey",2726,2495,2020.06.23,,1-0,B23,4
2764,"Andreikin, Dmitry","Paichadze, Luka",2725,2583,2019.02.07,team-swiss (rapid),1-0,E16,5
2765,"Andreikin, Dmitry","Awatramani, Janak",2725,2213,2021.02.09,,0-1,A45,5
2766,"Andreikin, Dmitry","Yu, Yangyi",2722,2739,2019.05.15,rapid,0-1,C48,6.5
2767,"Andreikin, Dmitry","Vasquez Schroeder, Rodrigo",2724,2495,2022.03.29,,1-0,A78,6
2768,"Dubov, Daniil","Andreikin, Dmitry",2648,2736,2016.11.12,,1/2-1/2,E10,7.1
2769,"Andreikin, Dmitry","Pichot, Alan",2725,2630,2021.04.13,,1-0,B47,5
2770,"Andreikin, Dmitry","Makarian, Rudik",2724,2514,2022.02.08,,1-0,D37,4
2771,"Mamedov, Rauf","Andreikin, Dmitry",2586,2555,2007.12.05,swiss,0-1,C67,5
2772,"Andreikin, Dmitry","Khantuev, Alexander",2669,2322,2010.10.31,,1-0,C11,4
2773,"Korpa, Bence","Andreikin, Dmitry",2502,2712,2018.03.31,swiss,1/2-1/2,A40,4
2774,"Rodchenkov, Vitaly","Andreikin, Dmitry",2321,2726,2020.09.15,,0-1,A40,2
2775,"Ovetchkin, Roman","Andreikin, Dmitry",2538,2712,2018.09.07,swiss (rapid),0-1,E24,3
2776,"Yu, Yangyi","Andreikin, Dmitry",2715,2718,2015.06.15,swiss,1-0,C65,1
2777,"Andreikin, Dmitry","Ovsiannikov, Maxim",2385,2107,2002.06.12,,1-0,C18,1
2778,"Quparadze, Giga","Andreikin, Dmitry",2476,2724,2021.06.08,,0-1,C07,8
2779,"Karpeshov, Oleg","Andreikin, Dmitry",2294,2728,2021.11.02,,0-1,B06,2
2780,"Sarana, Alexey","Andreikin, Dmitry",2675,2729,2022.05.17,,1/2-1/2,E48,9
2781,"Andreikin, Dmitry","Pashikian, Arman",2724,2605,2019.12.29,blitz,1-0,E10,3.16
2782,"Andreikin, Dmitry","Ponkratov, Pavel",2555,2478,2007.10.29,tourn,1-0,A33,8
2783,"Sharafiev, Azat","Andreikin, Dmitry",2255,2400,2003.??.??,,0-1,B30,5
2784,"Andreikin, Dmitry","Artemiev, Vladislav",2726,2708,2020.11.21,swiss,1/2-1/2,D27,3.19
2785,"Andreikin, Dmitry","Quparadze, Giga",2726,2463,2020.06.16,,1-0,B23,7
2786,"Fedoseev, Vladimir","Andreikin, Dmitry",2690,2723,2017.05.04,,1-0,D37,3.5
2787,"Vypkhaniuk, Ihor","Andreikin, Dmitry",2409,2729,2022.05.17,,0-1,E00,4
2788,"Andreikin, Dmitry","Bodnar, Nikolay",2725,2434,2021.01.26,,1-0,E18,2
2789,"Shomoev, Anton","Andreikin, Dmitry",2557,2689,2011.02.10,,1-0,E32,3
2790,"Andreikin, Dmitry","Lupulescu, Constantin",2705,2620,2017.10.14,team-swiss,1/2-1/2,D36,7.3
2791,"Andreikin, Dmitry","Lavrov, Maxim",2725,2401,2021.03.06,,0-1,A27,?
2792,"Andreikin, Dmitry","Nakamura, Hikaru",2729,2750,2022.04.19,,1-0,E06,8
2793,"Andreikin, Dmitry","Huzman, Alexander",2720,2580,2015.10.14,blitz,1/2-1/2,A00,13.33
2794,"Andreikin, Dmitry","Leko, Peter",2737,2693,2016.12.17,swiss (blitz),1/2-1/2,D37,15
2795,"Andreikin, Dmitry","Lin, Yi",2727,2406,2019.07.24,,1-0,,8.1
2796,"Horobetz, Graham","Andreikin, Dmitry",,2728,2021.10.05,,0-1,B15,3
2797,"Andreikin, Dmitry","Abasov, Nijat Azad",2733,2655,2019.11.11,,1/2-1/2,D30,2
2798,"Andreikin, Dmitry","Yilmaz, Mine",2725,2630,2021.04.03,,0-1,D38,?
2799,"Meshkovs, Nikita","Andreikin, Dmitry",2553,2729,2022.05.10,,1/2-1/2,D30,4
2800,"khismatullin, denis","Andreikin, Dmitry",2606,2725,2021.02.16,,1-0,B12,8
2801,"Andreikin, Dmitry","Sachdev, Tania",2733,2396,2016.08.21,,1-0,A45,1.1
2802,"Vidit Gujrathi, Santosh","Andreikin, Dmitry",2726,2726,2020.10.25,,1-0,A31,2.10
2803,"Andreikin, Dmitry","Kopylov, Alexander",,2314,2000.??.??,,1-0,B07,9
2804,"Le, Quang Liem","Andreikin, Dmitry",2737,2712,2017.12.13,blitz,1-0,D10,16.4
2805,"Andreikin, Dmitry","Denisov, Ivan",2458,2154,2005.10.15,swiss,1-0,C11,1
2806,"Andreikin, Dmitry","Gubajdullin, Alexei",2555,2475,2007.12.09,,1/2-1/2,A29,9.1
2807,"Korobov, Anton","Andreikin, Dmitry",2700,2720,2015.09.14,,0-1,D15,2
2808,"Andreikin, Dmitry","Matlakov, Maxim",2706,2728,2017.09.07,,1/2-1/2,E36,2.2
2809,"Nagy, Ga1","Andreikin, Dmitry",2532,2724,2021.11.09,,0-1,B06,4
2810,"Andreikin, Dmitry","Efimenko, Zahar",2645,2640,2010.04.10,,0-1,E21,9
2811,"Andreikin, Dmitry","Rustemov, Alexander",2728,2525,2021.10.09,,1-0,D12,4
2812,"Andreikin, Dmitry","Lugovoi, Aleksei",2481,2531,2006.02.14,swiss,1/2-1/2,D59,8
2813,"Andreikin, Dmitry","Melkumyan, Hrant",2729,2649,2022.05.03,,1-0,E04,11
2814,"Andreikin, Dmitry","Klimovets, Kirill",2418,,2004.04.??,swiss,1-0,C65,1
2815,"Ma, Zhonghan","Andreikin, Dmitry",2465,2706,2017.12.02,team-tourn,1/2-1/2,D37,19.2
2816,"Motylev, Alexander","Andreikin, Dmitry",2624,2728,2021.10.11,,1/2-1/2,,3
2817,"Andreikin, Dmitry","Vokhidov, Shamsiddin",2726,2512,2020.07.07,,0-1,E10,10
2818,"Andreikin, Dmitry","Xiong, Jeffery",2724,2687,2021.11.23,,0-1,D85,9
2819,"Alsina Leal, Daniel","Andreikin, Dmitry",2428,2532,2007.04.14,,1/2-1/2,B17,11
2820,"Andreikin, Dmitry","Johannessen, Leif Erlend",2720,2503,2015.10.19,,1-0,D37,2.15
2821,"Andreikin, Dmitry","Matlakov, Maxim",2724,2699,2019.12.29,blitz,1/2-1/2,D02,5.5
2822,"Caruana, Fabiano","Andreikin, Dmitry",2781,2729,2022.04.16,rapid,1/2-1/2,D31,6
2823,"Andreikin, Dmitry","Grischuk, Alexander",2726,2777,2020.10.03,swiss (blitz),0-1,B23,6
2824,"Krikor Sevag, Mekhitarian","Andreikin, Dmitry",2545,2727,2019.09.10,,1/2-1/2,D11,1
2825,"Andreikin, Dmitry","Nepomniachtchi, Ian",2398,,2001.10.25,,1-0,B40,5
2826,"Antonenko, Vladimir","Andreikin, Dmitry",2423,2787,2017.10.05,blitz,0-1,,11.2
2827,"Demidov, Mikhail","Andreikin, Dmitry",2521,2708,2017.09.30,swiss (rapid),1/2-1/2,A04,4
2828,"Andreikin, Dmitry","Forsberg, Viktor",2736,2370,2016.05.03,swiss,1-0,C45,4
2829,"Livaic, Leon","Andreikin, Dmitry",2507,2726,2020.10.03,,0-1,A42,4
2830,"Rakhmanov, Alexander","Andreikin, Dmitry",2669,2708,2017.10.02,swiss (blitz),1/2-1/2,A41,6
2831,"Leenaerts, Robin","Andreikin, Dmitry",,2503,2006.12.09,k.o. (blitz),1/2-1/2,B22,3.2
2832,"Nepomniachtchi, Ian","Andreikin, Dmitry",2707,2723,2012.11.05,,1-0,B10,1
2833,"Studer, Noel","Andreikin, Dmitry",2588,2725,2020.12.15,,0-1,E10,5
2834,"Jakovenko, Dmitry","Andreikin, Dmitry",2747,2712,2018.08.05,match (rapid),1/2-1/2,E12,1
2835,"Maletin, Pavel","Andreikin, Dmitry",2567,2723,2012.11.17,,0-1,A15,4
2836,"Andreikin, Dmitry","Hovhannisyan, Robert",2687,2553,2011.06.05,k.o. (blitz),1/2-1/2,B10,1.1
2837,"Mirzoev, Azer","Andreikin, Dmitry",2436,2724,2021.08.03,,1/2-1/2,D37,3
2838,"Gabdrakhmanov, Azat","Andreikin, Dmitry",2319,2724,2022.03.29,,0-1,B48,2
2839,"Andreikin, Dmitry","Fedoseev, Vladimir",2729,2701,2022.05.07,,0-1,E10,5
2840,"Andreikin, Dmitry","Frolyanov, Dmitry",2659,2557,2009.09.07,,0-1,C43,6
2841,"Andreikin, Dmitry","Garcia Martin, Marta",2724,2299,2022.02.08,,1-0,A10,6
2842,"Andreikin, Dmitry","Alekseevich Kharito, Aleksandr",2625,2524,2009.04.06,team-tourn,1/2-1/2,E54,3
2843,"Andreikin, Dmitry","Khanin, Semen",2724,2521,2021.11.23,,1-0,E10,3
2844,"Andreikin, Dmitry","Gasanov, Eldar",2603,2550,2008.10.11,team-tourn,1/2-1/2,A11,7
2845,"Kuzubov, Yuriy","Andreikin, Dmitry",2635,2648,2009.09.22,,1/2-1/2,C42,4
2846,"Svidler, Peter","Andreikin, Dmitry",2746,2716,2013.08.24,k.o.,1/2-1/2,B12,5.2
2847,"So, Wesley","Andreikin, Dmitry",2770,2726,2020.10.03,swiss (blitz),1/2-1/2,B40,14
2848,"Sychev, Klementy","Andreikin, Dmitry",2556,2724,2021.08.10,,0-1,B12,7
2849,"Andreikin, Dmitry","Postny, Evgeny",2729,2563,2022.05.21,,1-0,E11,1
2850,"Zhou, Jianchao","Andreikin, Dmitry",2616,2702,2018.04.11,team-tourn,1/2-1/2,E36,1.2
2851,"Rashkovsky, Nukhim N","Andreikin, Dmitry",2483,2712,2018.09.08,swiss (rapid),0-1,A00,5
2852,"Andreikin, Dmitry","Stepanencu, Nicodim Cosmin",2724,2334,2021.11.09,,1-0,E11,1
2853,"Andreikin, Dmitry","Goganov, Aleksey",2706,2575,2013.10.11,,1-0,D00,6
2854,"Andreikin, Dmitry","Ashiku, Franc",2733,2306,2016.08.09,team-tourn,1-0,A11,2.3
2855,"Nakamura, Hikaru","Andreikin, Dmitry",2736,2726,2020.10.04,,1-0,A05,2.3
2856,"Andreikin, Dmitry","Nepomniachtchi, Ian",2702,2757,2018.08.28,,1/2-1/2,D85,4
2857,"Chigaev, Maksim","Andreikin, Dmitry",2631,2724,2019.12.27,rapid,0-1,C18,10.11
2858,"Tabatabaei, Mohammad Amin","Andreikin, Dmitry",2629,2725,2021.03.06,,1-0,A43,?
2859,"Andreikin, Dmitry","Gaehwiler, Gabriel",2724,2406,2022.02.22,,1-0,E70,5
2860,"Andreikin, Dmitry","Sychev, Klementy",2725,2572,2021.01.26,,1-0,A40,9
2861,"Ivanchuk, Vassily","Andreikin, Dmitry",2740,2580,2008.04.07,,1/2-1/2,E68,6
2862,"Gadimbayli, Abdulla","Andreikin, Dmitry",2470,2725,2021.03.23,,0-1,B56,7
2863,"Andreikin, Dmitry","Ter Sahakyan, Samvel",2724,2637,2022.02.01,,1-0,E24,3
2864,"Andreikin, Dmitry","Shirov, Alexei",,,2013.04.09,,1/2-1/2,D43,3
2865,"Andreikin, Dmitry","Petesch, Gabriel",2728,2330,2021.10.05,,1-0,B14,4
2866,"Andreikin, Dmitry","Fedoseev, Vladimir",2725,2687,2021.01.02,blitz,1-0,D02,?
2867,"Andreikin, Dmitry","Nechepurenko, Roman V",2580,2485,2008.07.17,swiss,1/2-1/2,B52,8
2868,"Ibrahimli, Murad","Andreikin, Dmitry",2418,2724,2022.02.22,,0-1,D31,6
2869,"Atakishiyev, Elmar","Andreikin, Dmitry",2223,2726,2020.06.30,,0-1,D13,4
2870,"Andreikin, Dmitry","Sjugirov, Sanan",2723,2624,2012.11.17,,1/2-1/2,B11,5
2871,"Andreikin, Dmitry","Howell, David W L",2725,2693,2019.03.08,team-tourn,1/2-1/2,B19,4.3
2872,"Potkin, Vladimir","Andreikin, Dmitry",2574,2705,2017.10.05,team-tourn (blitz),0-1,D15,3
2873,"Andreikin, Dmitry","Grischuk, Alexander",2724,2776,2021.06.23,k.o.,0-1,B08,1.3
2874,"Andreikin, Dmitry","Bernadskiy, Vitaliy",2726,2629,2020.05.26,,1/2-1/2,A31,3
2875,"Rakhmanov, Alexander","Andreikin, Dmitry",2602,2713,2013.06.06,swiss (rapid),1/2-1/2,A08,1
2876,"Andreikin, Dmitry","Krysak, Leonid",2725,2544,2021.01.26,,0-1,B23,4
2877,"Holt, Conrad","Andreikin, Dmitry",2549,2726,2020.09.15,,0-1,A40,8
2878,"Chestnov, Dmitri V","Andreikin, Dmitry",,2217,2001.??.??,,0-1,A06,?
2879,"Andreikin, Dmitry","Enchev, Ivajlo",2293,,2001.09.04,,1-0,B86,5
2880,"Lutsko, Igor","Andreikin, Dmitry",2371,2625,2009.06.12,,0-1,E44,1
2881,"Sasikiran, Krishnan","Andreikin, Dmitry",2673,2719,2018.12.23,,0-1,,12.1
2882,"Andreikin, Dmitry","Popov, Ivan",2659,2582,2009.09.12,,1/2-1/2,B09,10
2883,"Lovkov, Roman","Andreikin, Dmitry",2111,2217,2001.??.??,,0-1,A57,?
2884,"Andreikin, Dmitry","Rahmanov, Shahriyar Teymur Og",2332,,2002.11.22,,1-0,C15,9
2885,"Riehle, Marco","Andreikin, Dmitry",2347,2725,2021.01.12,,0-1,B54,7
2886,"Andreikin, Dmitry","Nakamura, Hikaru",2728,2736,2021.09.28,,0-1,D37,8
2887,"Alekseenko, Kirill","Andreikin, Dmitry",2696,2725,2020.12.01,,0-1,B00,9
2888,"Andreikin, Dmitry","Kharitonov, Andrei",2412,2561,2004.02.24,,0-1,B13,8
2889,"Andreikin, Dmitry","Kislinsky, Alexey",2724,2351,2021.12.07,,0-1,A31,9
2890,"Andreikin, Dmitry","Zweschper, Erich",2509,2170,2007.04.04,,1-0,A45,2
2891,"Andreikin, Dmitry","Donchenko, Alexander",2724,2652,2021.06.29,,1/2-1/2,B23,11
2892,"Perunovic, Milos","Andreikin, Dmitry",2613,2710,2013.11.08,rapid,1/2-1/2,C65,1.1
2893,"Andreikin, Dmitry","Lazavik, Denis",2729,2504,2022.05.03,,1-0,E06,9
2894,"Andreikin, Dmitry","Perez Ponsa, Federico",2724,2553,2022.03.29,,1-0,A48,6
2895,"Svidler, Peter","Andreikin, Dmitry",2732,2722,2014.10.07,tourn,1/2-1/2,C07,5
2896,"Andreikin, Dmitry","Kovalev, Vitaly",2728,2634,2021.10.05,,1-0,E71,7
2897,"Karjakin, Sergey","Andreikin, Dmitry",2566,2412,2004.02.21,,1/2-1/2,C42,5
2898,"Diez Alvarez, Alejandro","Andreikin, Dmitry",2555,2734,2017.04.21,swiss,1/2-1/2,B51,4.2
2899,"Aggelis, Nikolaos","Andreikin, Dmitry",2281,2729,2022.04.26,,0-1,A45,1
2900,"Andreikin, Dmitry","Vasquez Schroder, Rodrigo",2719,2495,2018.12.18,swiss,1-0,C49,5
2901,"Andreikin, Dmitry","Roganovic, Milos",2736,2478,2016.11.07,swiss,1/2-1/2,B32,2.2
2902,"Andreikin, Dmitry","Mihajlovskij, Sergei",2555,2480,2007.12.04,swiss,1-0,C03,4
2903,"Vachier Lagrave, Maxime","Andreikin, Dmitry",2703,2683,2010.11.18,,0-1,C07,38
2904,"Andreikin, Dmitry","Le Goff, Ronan",2724,2280,2021.12.28,,1/2-1/2,D37,10
2905,"Nakhapetiane, Pogos","Andreikin, Dmitry",,2398,2001.10.24,,0-1,C47,4
2906,"Andreikin, Dmitry","Grandelius, Nils",2724,2672,2022.01.04,,1-0,D31,5
2907,"Kovalev, Denis","Andreikin, Dmitry",2487,2726,2020.07.21,,0-1,A04,3
2908,"Andreikin, Dmitry","De Silva, L M S T.",2728,2085,2021.10.02,,1-0,E15,?
2909,"Lovkov, Roman","Andreikin, Dmitry",2457,2573,2008.03.11,,0-1,A46,4
2910,"Andreikin, Dmitry","Ma, Qun",2724,2627,2019.12.07,,1/2-1/2,C67,22.6
2911,"Vasquez Schroeder, Rodrigo","Andreikin, Dmitry",2506,2645,2010.03.19,match (blitz),1-0,A49,9
2912,"Zakhartsov, Vladimir","Andreikin, Dmitry",2518,2495,2005.04.21,,1/2-1/2,E32,2
2913,"Askarov, Bakhtiyar","Andreikin, Dmitry",2412,2472,2005.02.18,swiss,1/2-1/2,B01,4
2914,"Andreikin, Dmitry","Stupak, Kirill",2650,2504,2010.08.14,,1-0,E00,11
2915,"Rublevsky, Sergei","Andreikin, Dmitry",2683,2669,2010.10.23,,1/2-1/2,C63,7
2916,"Llobell Cortell, Enrique","Andreikin, Dmitry",2399,2737,2016.12.16,swiss (rapid),0-1,B23,10
2917,"Andreikin, Dmitry","Svidler, Peter",2700,2749,2012.07.09,blitz,0-1,D80,3
2918,"Andreikin, Dmitry","Sorokin, Aleksey",2728,2532,2021.10.26,,1-0,B90,6
2919,"Andreikin, Dmitry","Remizov, Yaroslav",2726,2405,2020.10.13,,1-0,B10,3
2920,"Andreikin, Dmitry","Anton Guijarro, David",2737,2650,2016.12.15,swiss (rapid),1/2-1/2,C77,5
2921,"Andreikin, Dmitry","Frolyanov, Dmitry",2782,2471,2021.08.01,blitz,1-0,,6.17
2922,"Jumabayev, Rinat","Andreikin, Dmitry",2525,2700,2012.07.10,blitz,1-0,A33,29
2923,"Sasikiran, Krishnan","Andreikin, Dmitry",2673,2719,2018.12.23,,1-0,,13.1
2924,"Andreikin, Dmitry","Terry, Renato",2724,2504,2021.07.27,,1-0,A06,9
2925,"Nakamura, Hikaru","Andreikin, Dmitry",2750,2729,2022.04.16,rapid,1-0,A05,4
2926,"Andreikin, Dmitry","Karjakin, Sergey",2722,2767,2014.10.27,tourn,1-0,A46,6
2927,"Andreikin, Dmitry","Markosian, David S",2342,2439,2003.??.??,,1-0,B11,5
2928,"Andreikin, Dmitry","Kovalenko, Ivan",2724,2668,2021.11.09,,0-1,E15,5
2929,"Hemant, Sharma","Andreikin, Dmitry",2348,2712,2018.03.07,,1/2-1/2,A20,9
2930,"Movsesian, Sergei","Andreikin, Dmitry",2699,2713,2013.06.07,,1/2-1/2,A34,7.3
2931,"Lazavik, Denis","Andreikin, Dmitry",2442,2725,2021.02.16,,0-1,D11,7
2932,"Andreikin, Dmitry","Zhou, Jianchao",2449,2385,2004.08.12,,0-1,B52,3
2933,"Hovhannisyan, Robert","Andreikin, Dmitry",2553,2687,2011.06.05,,0-1,B43,1.2
2934,"Andreikin, Dmitry","Khismatullin, Denis Rimovich",2705,2628,2017.10.03,team-tourn (rapid),0-1,A45,4.2
2935,"Andreikin, Dmitry","Afanasiev, Nikita",2725,2508,2019.01.16,team-swiss (rapid),1-0,D15,2
2936,"Andreikin, Dmitry","Aliakbarov, Anar Samir Oglu",2725,2219,2021.01.02,blitz,1-0,D38,?
2937,"Giri, Anish","Andreikin, Dmitry",2797,2737,2015.02.18,,1/2-1/2,C65,4
2938,"Kamsky, Gata","Andreikin, Dmitry",2705,2509,2007.01.22,match (blitz),0-1,C33,?
2939,"Andreikin, Dmitry","Lobanov, Sergei",2737,2429,2016.12.16,swiss (rapid),1/2-1/2,B50,9
2940,"Rozum, Ivan","Andreikin, Dmitry",2414,2580,2008.07.12,swiss,0-1,E41,3
2941,"Andreikin, Dmitry","Vidit, Santosh Gujrathi",2726,2726,2020.10.25,,0-1,A45,2.1
2942,"Andreikin, Dmitry","Taspinar, Yanki",2729,2176,2022.04.12,,1-0,C85,7
2943,"Sarana, Alexey","Andreikin, Dmitry",2649,2725,2021.02.02,,1-0,C65,7
2944,"Andreikin, Dmitry","Mosnegutu, Mariana",2503,2225,2006.12.09,k.o. (blitz),1-0,B52,1.1
2945,"Kalashian, David","Andreikin, Dmitry",2398,2724,2022.01.18,,0-1,D02,8
2946,"Berczes, David","Andreikin, Dmitry",2054,,2000.10.14,,0-1,B42,4
2947,"Kobalia, Mikhail","Andreikin, Dmitry",2614,2726,2020.05.19,,0-1,B00,10
2948,"Chakkravarthy J., Deepan","Andreikin, Dmitry",2501,2507,2006.10.12,swiss,0-1,C67,9
2949,"Andreikin, Dmitry","Kobalia, Mikhail",2713,2651,2013.06.09,,1/2-1/2,B40,1.2
2950,"Andreikin, Dmitry",Nihal Sarin,2724,2612,2019.12.30,blitz,1-0,D02,20.10
2951,"Motylev, Alexander","Andreikin, Dmitry",2676,2706,2013.10.12,,1/2-1/2,B42,7
2952,"Sjugirov, Sanan","Andreikin, Dmitry",2643,2686,2011.04.26,rapid,1/2-1/2,B42,11
2953,"Svane, Rasmus","Andreikin, Dmitry",2637,2724,2022.02.22,,1-0,A05,10
2954,"Andreikin, Dmitry","Radjabov, Teimour",2700,2788,2012.07.09,blitz,1-0,D37,9
2955,"Quparadze, Giga","Andreikin, Dmitry",2476,2724,2021.07.27,,1-0,C10,8
2956,"Andreikin, Dmitry","Mitrabha, Guha",2728,2467,2021.09.14,,0-1,B12,3
2957,"Andreikin, Dmitry","Alavi Moghaddam, Sayed Javad",2507,2368,2006.10.16,,1/2-1/2,B18,13
2958,"Andreikin, Dmitry","Khalifman, Alexander",,,2012.02.09,,1/2-1/2,A19,3
2959,"Hamitevici, Vladimir","Andreikin, Dmitry",2456,2725,2021.06.01,,0-1,D11,2
2960,"Savchenko, Boris","Andreikin, Dmitry",2581,2708,2017.10.02,swiss (blitz),1-0,B17,12
2961,"Ludvig Hammer, Jon","Andreikin, Dmitry",2585,2659,2009.09.25,tourn,1/2-1/2,B43,7
2962,"Andreikin, Dmitry","Ibarra Jerez, Juan Miguel",2729,2570,2022.05.10,,0-1,A53,5
2963,"Andreikin, Dmitry","Grischuk, Alexander",2724,2776,2021.06.23,k.o.,1/2-1/2,A41,1.9
2964,"Andreikin, Dmitry","Erigaisi, Arjun",2729,2675,2022.04.30,,1-0,D85,4
2965,"Salem, Amr","Andreikin, Dmitry",2690,2729,2022.05.14,,0-1,E24,1
2966,"Andreikin, Dmitry","Martinez Alcantara, Jose Eduardo",2724,2620,2021.08.03,,1-0,A04,7
2967,"Adhiban, Baskaran","Andreikin, Dmitry",,,2015.10.12,rapid,1-0,B43,14
2968,"Dubov, Daniil","Andreikin, Dmitry",2666,2743,2016.06.05,,1-0,A09,1.1
2969,"Andreikin, Dmitry","Klimov, Sergey",2603,2521,2008.10.19,,1-0,D80,3
2970,"Andreikin, Dmitry","Nepomniachtchi, Ian",2724,2767,2019.12.28,rapid,1/2-1/2,A33,11.7
2971,"Margvelashvili, Giorgi","Andreikin, Dmitry",2509,2659,2009.10.24,,1/2-1/2,A54,4
2972,"Xiong, Jeffery","Andreikin, Dmitry",2709,2725,2021.03.02,,0-1,C53,8
2973,"Andreikin, Dmitry","Jacobson, Brandon",2725,2491,2021.04.03,,0-1,D37,?
2974,"Korneev, Oleg","Andreikin, Dmitry",2611,2495,2005.06.21,,1/2-1/2,B06,4
2975,"Andreikin, Dmitry","Kuzubov, Yuriy",2495,2558,2005.05.25,,1-0,E18,11
2976,"Dominguez Perez, Leinier","Andreikin, Dmitry",2726,2687,2011.05.14,swiss,0-1,B41,4
2977,"Jones, Glynn","Andreikin, Dmitry",2671,2724,2022.02.22,,1-0,A05,3
2978,"Kislov, G.","Andreikin, Dmitry",2249,2724,2021.12.14,,1/2-1/2,B40,4
2979,"Andreikin, Dmitry","Zhigalko, Sergei",,,1999.11.05,,1-0,B77,11
2980,"Calderin, Roberto","Andreikin, Dmitry",2424,2725,2021.04.03,,0-1,E12,?
2981,"Andreikin, Dmitry","Srihari, LR.",2724,2400,2022.02.22,,1-0,D32,3
2982,"Mammadova, Gulay","Andreikin, Dmitry",2382,2725,2021.03.09,,0-1,B28,1
2983,"Alumert, Orkun Efe","Andreikin, Dmitry",2301,2725,2021.03.06,,0-1,E76,?
2984,"Gelfand, Boris","Andreikin, Dmitry",2741,2683,2010.11.18,,1/2-1/2,A42,29
2985,"Andreikin, Dmitry","Jones, Glynn",2724,2671,2022.02.08,,1/2-1/2,E71,11
2986,"Andreikin, Dmitry","Morozevich, Alexander",2705,2665,2017.10.05,team-tourn (blitz),1-0,D00,4
2987,"Andreikin, Dmitry","Matinian, Nikita",2724,2460,2022.03.22,,1-0,A48,7
2988,"Andreikin, Dmitry","Artemiev, Vladislav",2725,2709,2021.03.03,blitz,1/2-1/2,C45,13
2989,"Margolin, Evgenij","Andreikin, Dmitry",,,1999.??.??,,0-1,E69,1
2990,"Alekseenko, Kirill","Andreikin, Dmitry",2696,2725,2021.03.23,,0-1,B56,9
2991,"Andreikin, Dmitry","Gupta, Abhijeet",2726,2603,2020.02.12,,1-0,A00,6
2992,"Andreikin, Dmitry","Savchenko, Boris",2708,2581,2017.10.01,swiss (rapid),0-1,A45,11
2993,"Andreikin, Dmitry","Sadhwani, Raunak",2729,2619,2022.05.14,,1/2-1/2,E10,4
2994,"Nesterov, Arseniy","Andreikin, Dmitry",2498,2725,2020.12.29,,1-0,E10,5
2995,"Andreikin, Dmitry","Paravyan, David",2725,2647,2021.05.18,,0-1,C63,8
2996,"Belov, Vladimir","Andreikin, Dmitry",2595,2635,2010.02.07,,1/2-1/2,E50,9
2997,"Andreikin, Dmitry","Nepomniachtchi, Ian",2718,2704,2012.10.31,,1/2-1/2,D82,2
2998,"Andreikin, Dmitry","Shimelkov, Vasiliy",2724,2159,2022.01.04,,1-0,D35,3
2999,"Andreikin, Dmitry","Kovchan, Alexander",2688,2565,2012.01.30,,1/2-1/2,A45,3
3000,"Andreikin, Dmitry","Gupta, Sankalp",2729,2505,2022.05.14,,1-0,E04,6
3001,"Andreikin, Dmitry","Karttunen, Mika",2737,2455,2016.12.17,swiss (blitz),1-0,B38,5
3002,"Postny, Evgeny","Andreikin, Dmitry",2605,2724,2019.12.26,rapid,1-0,E10,2.11
3003,"Ni, Hua","Andreikin, Dmitry",2668,2727,2019.07.25,,1/2-1/2,C67,9.5
3004,"Andreikin, Dmitry","Zontakh, Andrey",2458,2543,2005.10.19,swiss,1-0,B85,5
3005,"Ovod, Evgenija","Andreikin, Dmitry",2296,2402,2003.06.29,,0-1,E20,1
3006,"Andreikin, Dmitry","Shevchenko, Kirill",2725,2599,2021.04.06,,1-0,B90,5
3007,"Morozov, Alexander","Andreikin, Dmitry",2498,2449,2004.10.??,tourn,1/2-1/2,B73,12
3008,"Martinez Alcantara, Jose Eduardo","Andreikin, Dmitry",2598,2729,2022.05.03,,1/2-1/2,B40,8
3009,"Andreikin, Dmitry","Iskandarov, Misratdin",2725,2535,2021.04.03,,1-0,A40,?
3010,"Livaic, Leon","Andreikin, Dmitry",2507,2725,2021.04.06,,0-1,A27,8
3011,"Andreikin, Dmitry","Menkinoski, Riste",2700,2352,2012.07.20,,1-0,B12,5.1
3012,"Andreikin, Dmitry","Kramnik, Vladimir",2720,2777,2015.09.19,,1-0,C45,3
3013,"Jakovenko, Dmitry","Andreikin, Dmitry",2748,2710,2018.08.27,tourn,1/2-1/2,E11,3
3014,"Maletin, Pavel","Andreikin, Dmitry",2543,2503,2006.09.11,,1/2-1/2,A07,9
3015,"Andreikin, Dmitry","Ponomariov, Ruslan",2683,2744,2010.11.16,,1-0,A13,8.4
3016,"Giri, Anish","Andreikin, Dmitry",2773,2736,2017.01.17,tourn,1/2-1/2,C45,4
3017,"Andreikin, Dmitry","Benidze, Davit",2604,2389,2008.08.03,,0-1,B89,1.3
3018,"Beerdsen, Thomas","Andreikin, Dmitry",2453,2725,2021.03.06,,1-0,B12,?
